index,arrival_time,departure_time,required_energy
117,11.6,14.1,18.0
118,11.6,11.7,1.7
119,11.8,12.5,10.1
120,11.8,12.9,22.9
121,11.8,12.9,18.8
122,11.9,13.3,14.5
123,11.9,12.3,3.9
124,12.0,14.7,22.2
125,12.0,12.5,10.1
126,12.0,17.1,34.7
127,12.0,12.5,9.2
128,12.0,12.4,1.5
129,12.0,12.6,11.8
130,12.0,12.3,4.3
131,12.1,14.9,23.4
132,12.1,13.9,13.9
133,12.1,19.7,33.0
134,12.1,13.2,23.4
135,12.1,13.5,28.7
136,12.2,13.3,23.9
137,12.2,19.6,34.7
138,12.2,13.7,19.9
139,12.3,13.3,18.5
140,12.3,14.0,24.4
141,12.3,13.1,16.6
142,12.4,12.9,7.8
143,12.4,12.7,3.6
144,12.4,12.8,7.0
145,12.4,14.8,33.6
146,12.4,12.6,3.7
147,12.4,12.9,5.4
148,12.4,13.2,11.5
149,12.4,13.0,8.5
150,12.5,12.9,8.1
151,12.5,12.9,7.5
152,12.5,14.0,21.5
153,12.6,13.2,10.1
154,12.6,13.5,16.3
155,12.7,13.9,23.7
156,12.7,13.5,15.0
157,12.7,19.3,33.6
158,12.8,13.0,3.4
159,12.8,14.0,20.7
160,12.8,13.7,17.0
161,12.8,13.4,5.9
162,12.8,14.2,19.0
163,12.8,13.4,12.3
164,12.9,13.1,1.8
165,12.9,15.0,16.7
166,12.9,13.1,1.0
167,13.0,13.2,3.3
168,13.1,14.6,22.0
169,13.1,14.5,21.2
170,13.1,13.6,7.6
171,13.1,13.5,1.6
172,13.2,13.9,14.7
173,13.2,13.6,6.9
174,13.2,13.3,2.2
175,13.3,15.6,34.6
176,13.3,14.9,23.7
177,13.3,13.6,5.8
178,13.3,15.0,28.0
179,13.3,16.1,30.5
180,13.4,14.0,9.3
181,13.4,13.6,1.0
182,13.5,14.9,30.4
183,13.5,14.5,16.6
184,13.6,14.4,14.6
185,13.6,15.1,30.1
186,13.6,13.9,1.0
187,13.6,13.8,3.5
188,13.7,14.4,11.6
189,13.8,14.2,7.1
190,13.8,14.9,12.3
191,13.8,14.4,6.4
192,13.9,15.1,25.1
193,13.9,14.9,14.9
194,13.9,14.4,5.2
195,14.0,14.2,1.0
196,14.0,14.6,11.9
197,14.0,14.3,5.7
198,14.1,14.7,12.9
199,14.2,15.6,20.8
200,14.2,15.2,14.6
201,14.2,15.1,19.0
202,14.3,15.9,32.7
203,14.4,14.7,5.4
204,14.4,15.0,7.5
205,14.5,15.2,10.9
206,14.5,15.5,12.5
207,14.5,17.1,8.0
208,14.6,21.0,31.0
209,14.6,14.8,3.6
210,14.7,14.9,3.4
211,14.7,15.9,19.4
212,14.7,15.7,17.5
213,14.7,15.3,12.5
214,14.8,15.1,6.1
215,15.0,17.5,50.0
216,15.0,16.4,19.6
217,15.1,16.7,13.7
218,15.1,16.0,5.1
219,15.1,16.3,22.5
220,15.1,15.9,16.5
221,15.1,16.8,18.9
222,15.2,22.7,41.9
223,15.2,16.7,26.0
224,15.2,16.0,15.1
225,15.2,16.4,19.2
226,15.3,16.0,10.9
227,15.3,15.6,6.2
228,15.3,15.7,7.9
229,15.4,16.2,9.9
230,15.4,15.7,5.5
231,15.4,16.0,2.4
232,15.4,15.7,1.6
233,15.4,15.7,4.1
234,15.4,16.0,10.4
235,15.5,16.1,13.2
236,15.6,16.6,20.4
237,15.6,16.1,10.1
238,15.7,16.4,13.6
239,15.8,16.6,16.8
240,15.8,16.1,2.2
241,15.8,16.7,14.4
242,15.8,17.7,19.6
243,15.9,16.9,14.5
244,15.9,16.6,10.7
245,15.9,16.0,1.7
246,15.9,17.3,28.3
247,16.0,16.6,10.1
248,16.0,16.3,2.6
249,16.1,16.4,4.2
250,16.2,17.0,17.6
251,16.2,16.5,5.8
252,16.3,16.5,1.4
253,16.3,17.4,22.0
254,16.3,16.8,9.7
255,16.3,16.7,6.8
256,16.3,16.8,7.0
257,16.4,17.4,16.1
258,16.4,17.5,20.1
259,16.5,17.0,9.3
260,16.5,16.9,7.4
261,16.6,18.3,16.0
262,16.7,17.1,8.8
263,16.7,17.6,12.0
264,16.8,17.2,8.6
265,16.9,17.2,4.2
266,16.9,17.7,8.9
267,17.1,17.7,6.9
268,17.1,17.6,5.3
269,17.1,18.4,15.4
270,17.1,17.7,9.0
271,17.1,18.4,24.1
272,17.2,17.9,9.5
273,17.2,17.7,10.6
274,17.4,18.1,13.9
275,17.5,18.4,14.8
276,17.5,19.5,30.9
277,17.5,17.8,5.5
278,17.6,19.3,23.9
279,17.6,19.5,32.3
280,17.6,18.0,5.2
281,17.6,18.5,6.4
282,17.7,18.0,6.3
283,17.7,18.2,10.5
284,17.7,18.2,7.9
285,17.8,18.2,7.2
286,17.8,21.3,20.5
287,17.8,18.8,21.0
288,17.8,19.3,24.0
289,17.8,19.2,21.5
290,17.9,18.1,1.9
291,17.9,18.3,3.9
292,18.0,18.6,11.4
293,18.2,19.2,22.0
294,18.3,18.8,6.5
295,18.3,19.1,15.5
296,18.4,19.3,14.4
297,18.5,20.9,45.2
298,18.6,21.1,31.4
299,18.6,19.3,13.8
300,18.6,18.9,3.7
301,18.6,19.1,5.0
302,18.7,19.7,20.8
303,18.7,19.3,10.5
304,18.8,19.2,3.4
305,18.9,22.0,22.7
306,18.9,20.2,21.6
307,18.9,19.4,5.3
308,19.0,19.2,3.3
309,19.1,20.5,11.5
310,19.1,20.7,10.1
311,19.2,21.2,30.0
312,19.3,19.9,10.3
313,19.3,20.2,9.8
314,19.3,20.8,21.4
315,19.4,20.4,12.2
316,19.4,22.3,42.2
317,19.5,21.0,21.6
318,19.5,23.7,37.4
319,19.6,20.4,14.6
320,19.6,21.7,22.8
321,19.7,20.4,11.4
322,19.8,20.2,7.0
323,19.9,21.0,19.3
324,19.9,21.6,29.8
325,19.9,21.6,31.0
326,20.0,21.1,22.3
327,20.0,20.4,5.8
328,20.1,20.6,6.3
329,20.3,21.7,30.3
330,20.4,24.0,34.3
331,20.5,22.0,24.6
332,20.5,21.6,8.4
333,20.5,21.0,10.2
334,20.6,21.4,15.7
335,20.6,20.8,1.6
336,20.6,24.0,35.7
337,20.6,21.5,16.0
338,20.7,22.2,16.9
339,20.8,21.2,8.3
340,20.8,21.7,17.8
341,20.9,24.0,30.8
342,21.0,21.8,14.8
343,21.0,21.6,13.0
344,21.1,22.1,14.9
345,21.1,21.7,11.8
346,21.1,22.1,20.8
347,21.1,21.8,11.5
348,21.1,22.4,23.9
349,21.2,21.8,11.0
350,21.2,22.1,14.1
351,21.3,22.3,21.4
352,21.3,24.0,27.1
353,21.3,24.0,25.0
354,21.4,21.9,8.9
355,21.4,21.6,4.3
356,21.5,24.0,26.2
357,21.6,22.7,21.6
358,21.7,22.1,8.3
359,21.8,22.2,5.8
360,21.9,22.8,17.6
361,21.9,24.0,30.3
362,21.9,22.9,19.9
363,22.0,22.2,2.7
364,22.0,24.0,22.4
365,22.1,23.1,15.5
366,22.1,23.2,20.6
367,22.1,24.0,28.9
368,22.2,24.0,24.1
369,22.2,22.7,7.7
370,22.3,22.9,11.0
371,22.3,24.0,33.1
372,22.3,24.0,26.0
373,22.4,22.9,9.7
374,22.5,23.5,12.4
375,22.5,23.3,15.8
376,22.6,23.7,22.2
377,22.7,24.0,21.9
378,22.7,23.6,16.6
379,22.8,24.0,24.4
380,22.8,23.4,12.4
381,22.9,24.0,19.5
382,22.9,23.3,6.4
383,23.0,23.2,3.2
384,23.0,23.6,10.6
385,23.0,23.5,10.0
386,23.0,23.2,3.9
387,23.0,24.0,18.5
388,23.0,24.0,19.5
389,23.0,23.3,1.8
390,23.0,23.2,1.4
391,23.0,23.6,12.8
392,23.0,23.2,1.0
393,23.0,23.4,6.7
394,23.0,23.7,5.4
395,23.0,23.3,6.1
396,23.0,23.5,8.8
397,23.0,23.2,1.2
398,23.0,24.0,9.2
399,23.0,23.4,6.0
400,23.0,23.7,1.0
