index,arrival_time,departure_time,required_energy
114,12.6,12.8,2.2
115,12.6,13.8,24.7
116,12.6,13.1,2.2
117,12.7,14.0,19.4
118,12.7,13.5,16.7
119,12.7,13.0,5.4
120,12.7,13.2,4.4
121,12.8,13.3,9.7
122,13.0,14.8,24.2
123,13.1,13.7,9.7
124,13.1,14.3,22.4
125,13.2,14.2,14.6
126,13.2,13.5,3.8
127,13.2,13.6,6.6
128,13.3,14.0,12.3
129,13.3,19.0,45.2
130,13.3,20.6,42.0
131,13.3,14.1,17.2
132,13.3,14.8,19.4
133,13.4,19.4,49.1
134,13.4,13.8,7.4
135,13.4,14.0,3.9
136,13.4,14.0,12.9
137,13.7,13.9,3.4
138,13.7,14.3,12.3
139,13.7,14.1,6.2
140,13.7,14.0,3.2
141,13.8,15.8,21.3
142,13.9,18.9,54.3
143,13.9,15.0,17.1
144,14.0,14.9,11.9
145,14.0,15.1,11.2
146,14.0,19.0,19.0
147,14.0,14.9,16.4
148,14.1,14.8,14.8
149,14.1,15.8,19.6
150,14.2,15.1,13.1
151,14.2,14.4,4.2
152,14.2,15.4,21.3
153,14.3,14.5,2.0
154,14.3,15.7,24.7
155,14.3,15.0,4.5
156,14.4,16.4,5.4
157,14.5,15.1,12.8
158,14.5,15.4,16.9
159,14.5,15.4,17.5
160,14.5,16.5,24.1
161,14.6,15.7,16.7
162,14.7,15.1,3.4
163,14.8,16.3,27.9
164,14.9,16.1,14.8
165,15.0,16.5,6.1
166,15.1,15.6,8.5
167,15.2,15.7,5.8
168,15.3,15.5,2.4
169,15.3,16.0,2.7
170,15.3,15.7,6.0
171,15.4,16.6,12.3
172,15.6,16.1,9.4
173,15.6,17.0,26.2
174,15.7,16.5,13.8
175,15.7,15.9,1.0
176,15.7,16.2,10.8
177,15.7,17.7,22.5
178,15.8,16.5,9.8
179,15.8,16.8,10.9
180,15.9,16.1,4.2
181,15.9,16.8,19.6
182,15.9,16.3,6.4
183,16.0,17.7,29.6
184,16.0,17.2,23.6
185,16.1,17.3,21.2
186,16.1,17.2,23.0
187,16.1,18.5,19.3
188,16.2,17.2,16.7
189,16.3,16.7,8.1
190,16.3,16.5,2.4
191,16.3,16.8,6.6
192,16.3,17.5,25.5
193,16.3,19.5,39.3
194,16.4,17.0,12.0
195,16.4,17.0,12.7
196,16.5,17.3,16.5
197,16.6,16.9,2.2
198,16.7,17.2,6.2
199,16.7,19.1,12.4
200,16.7,19.8,21.6
201,16.8,17.9,18.2
202,16.8,18.9,33.1
203,16.9,17.8,18.4
204,16.9,18.0,19.9
205,16.9,18.1,22.7
206,17.0,17.5,10.9
207,17.1,18.7,31.7
208,17.1,18.9,27.3
209,17.1,18.4,23.1
210,17.2,19.5,26.1
211,17.2,18.0,14.3
212,17.3,20.4,26.9
213,17.4,18.4,21.3
214,17.4,18.1,13.1
215,17.5,18.1,1.0
216,17.7,17.9,1.0
217,17.8,18.6,16.8
218,17.9,18.3,7.5
219,17.9,18.2,1.9
220,17.9,18.7,9.8
221,17.9,18.4,10.6
222,18.0,18.7,12.8
223,18.0,18.6,6.6
224,18.1,18.5,1.8
225,18.2,18.9,14.2
226,18.2,19.0,16.0
227,18.3,18.4,1.0
228,18.3,19.8,27.2
229,18.3,18.5,1.0
230,18.3,18.8,10.6
231,18.5,19.9,21.0
232,18.6,24.0,18.5
233,18.6,19.1,5.0
234,18.6,19.0,7.2
235,18.6,20.1,25.5
236,18.6,19.7,14.2
237,18.7,18.8,1.0
238,18.8,19.5,10.8
239,18.8,24.0,40.6
240,18.9,19.3,7.6
241,18.9,19.1,4.0
242,19.0,19.6,10.6
243,19.0,20.1,16.8
244,19.1,24.0,30.2
245,19.1,21.6,26.0
246,19.1,20.1,15.8
247,19.1,20.4,18.4
248,19.2,19.4,2.5
249,19.2,20.3,15.8
250,19.2,23.4,27.5
251,19.3,19.5,4.0
252,19.3,20.8,20.5
253,19.4,20.6,7.0
254,19.4,19.8,8.1
255,19.4,20.7,23.6
256,19.5,20.5,19.5
257,19.6,20.0,7.1
258,19.6,21.4,18.0
259,19.6,21.0,21.8
260,19.7,20.0,4.6
261,19.7,19.9,1.0
262,19.8,20.9,22.6
263,19.9,20.1,4.0
264,20.0,21.2,21.5
265,20.1,21.0,17.5
266,20.1,21.8,30.6
267,20.2,21.5,14.4
268,20.3,20.9,7.0
269,20.4,22.1,10.0
270,20.4,22.1,25.0
271,20.4,24.0,31.5
272,20.6,21.7,19.7
273,20.7,21.2,10.9
274,20.7,21.2,9.5
275,20.7,21.3,11.6
276,20.8,23.8,23.7
277,20.8,22.7,16.2
278,20.8,21.3,9.0
279,21.1,22.0,15.1
280,21.2,24.0,44.0
281,21.4,22.5,18.0
282,21.5,21.7,4.0
283,21.5,23.0,25.6
284,21.6,21.8,1.8
285,21.7,22.6,19.2
286,21.7,24.0,40.1
287,21.8,23.0,18.4
288,21.9,23.4,32.3
289,22.1,22.3,1.0
290,22.1,24.0,22.6
291,22.4,23.3,13.0
292,22.5,24.0,31.5
293,22.6,23.3,15.3
294,22.9,24.0,19.7
295,23.0,23.3,3.9
296,23.0,24.0,20.0
297,23.0,23.8,9.2
298,23.0,23.8,13.0
299,23.0,23.4,3.0
300,23.0,23.2,1.0
