index,arrival_time,departure_time,required_energy
87,9.2,10.2,20.5
88,9.3,11.8,38.7
89,9.3,10.5,14.5
90,9.3,10.8,25.9
91,9.4,10.3,14.6
92,9.4,10.1,10.5
93,9.5,11.1,28.6
94,9.6,10.2,9.0
95,9.6,10.4,10.9
96,9.6,10.0,5.5
97,9.8,10.2,2.0
98,9.8,10.4,7.7
99,9.8,11.3,18.1
100,9.9,11.4,26.6
101,10.0,10.6,11.2
102,10.0,10.5,10.6
103,10.2,11.3,23.0
104,10.2,11.4,18.5
105,10.2,10.8,6.7
106,10.4,11.2,8.2
107,10.5,12.7,8.5
108,10.6,12.7,16.1
109,10.6,12.0,29.4
110,10.6,12.4,35.7
111,10.6,12.9,35.3
112,10.7,11.8,23.8
113,10.7,15.2,33.7
114,10.7,11.7,17.0
115,10.7,10.9,2.5
116,10.7,11.4,13.7
117,10.7,11.0,4.8
118,10.8,11.9,11.3
119,10.8,11.2,4.2
120,10.8,11.8,11.4
121,10.8,11.2,5.2
122,10.8,12.9,6.8
123,10.8,11.7,16.0
124,10.8,11.0,1.2
125,10.9,13.1,13.2
126,10.9,11.5,11.0
127,10.9,12.2,19.8
128,10.9,11.2,3.8
129,11.0,12.5,25.5
130,11.0,13.7,32.5
131,11.1,11.8,12.9
132,11.1,12.1,10.9
133,11.2,12.7,20.7
134,11.3,12.4,18.2
135,11.3,12.7,26.4
136,11.4,12.5,14.5
137,11.4,13.2,24.4
138,11.4,12.0,5.4
139,11.4,12.5,16.4
140,11.4,12.7,23.0
141,11.5,12.6,22.0
142,11.6,12.9,28.3
143,11.6,12.0,4.4
144,11.7,12.4,4.3
145,11.8,13.4,25.7
146,11.8,13.0,21.7
147,11.8,12.8,12.7
148,11.9,23.0,36.7
149,11.9,18.6,12.7
150,11.9,12.5,6.4
151,12.0,13.4,13.9
152,12.0,12.7,13.9
153,12.0,12.3,5.7
154,12.1,13.3,20.1
155,12.1,12.5,1.0
156,12.1,12.4,5.6
157,12.1,12.7,7.5
158,12.1,13.5,28.4
159,12.2,12.5,6.0
160,12.3,15.2,41.3
161,12.4,13.3,16.2
162,12.4,13.0,11.7
163,12.4,13.0,11.6
164,12.4,18.6,56.3
165,12.4,13.6,17.7
166,12.4,12.8,7.9
167,12.4,13.4,15.2
168,12.5,13.8,22.5
169,12.6,13.9,17.6
170,12.7,13.4,10.9
171,12.7,13.8,20.4
172,12.7,13.6,5.8
173,12.8,19.2,21.1
174,12.8,13.8,19.4
175,12.9,13.5,3.9
176,12.9,14.1,12.0
177,12.9,13.3,5.4
178,12.9,13.7,15.0
179,12.9,13.2,2.7
180,12.9,13.5,8.8
181,13.0,14.1,17.2
182,13.0,13.3,5.5
183,13.0,14.1,23.4
184,13.1,14.8,20.2
185,13.2,13.8,11.8
186,13.2,15.5,20.9
187,13.2,14.6,13.3
188,13.2,13.6,8.0
189,13.3,13.5,2.7
190,13.3,14.7,23.4
191,13.4,14.5,17.7
192,13.4,13.7,5.4
193,13.4,14.4,14.4
194,13.5,15.0,26.5
195,13.6,14.5,15.5
196,13.6,15.0,26.9
197,13.7,14.3,9.1
198,13.7,13.9,2.8
199,13.7,21.8,42.9
200,13.8,15.0,13.3
201,13.8,14.1,2.7
202,13.9,15.3,26.9
203,13.9,15.3,25.4
204,13.9,15.1,22.1
205,13.9,14.4,10.4
206,14.1,16.2,28.5
207,14.1,15.8,13.4
208,14.1,15.3,25.4
209,14.2,15.4,17.7
210,14.2,16.8,4.1
211,14.2,16.1,31.6
212,14.3,14.5,3.3
213,14.3,15.4,15.3
214,14.3,15.8,15.7
215,14.4,15.9,25.8
216,14.4,16.0,24.3
217,14.4,14.9,9.3
218,14.5,16.9,24.4
219,14.6,14.8,3.7
220,14.6,15.9,23.6
221,14.6,14.8,4.2
222,14.6,16.1,30.8
223,14.6,16.3,16.9
224,14.6,15.1,6.5
225,14.6,15.8,22.1
226,14.7,14.9,2.4
227,14.7,15.0,6.3
228,14.8,15.0,2.9
229,14.8,16.3,10.5
230,14.8,16.3,25.6
231,14.8,15.0,3.7
232,14.9,16.1,9.6
233,15.0,16.3,15.5
234,15.0,16.8,22.7
235,15.0,15.6,11.8
236,15.0,15.8,15.4
237,15.1,16.4,19.1
238,15.1,16.4,14.5
239,15.2,16.2,16.5
240,15.2,15.6,5.1
241,15.2,16.2,17.8
242,15.2,15.9,13.6
243,15.2,15.7,9.2
244,15.3,16.8,13.3
245,15.3,16.4,8.0
246,15.3,15.9,4.2
247,15.4,15.9,11.0
248,15.4,17.3,38.5
249,15.4,17.2,32.6
250,15.4,16.0,12.2
251,15.6,16.8,24.5
252,15.6,15.7,1.0
253,15.8,17.7,38.1
254,15.8,16.4,10.2
255,15.9,21.0,4.1
256,15.9,17.6,15.5
257,15.9,16.1,4.4
258,16.0,16.9,16.3
259,16.0,16.4,6.6
260,16.1,23.1,36.7
261,16.1,17.5,27.6
262,16.2,16.7,6.0
263,16.2,17.7,25.0
264,16.2,17.5,20.3
265,16.3,16.8,9.0
266,16.3,17.7,25.1
267,16.3,16.7,7.8
268,16.4,17.4,21.9
269,16.4,17.0,11.3
270,16.4,18.5,28.0
271,16.4,16.9,7.5
272,16.5,17.2,9.8
273,16.6,17.7,22.4
274,16.7,17.3,11.7
275,16.8,17.1,6.0
276,16.8,16.9,1.0
277,16.8,20.3,27.9
278,16.8,17.2,6.8
279,16.8,17.9,10.7
280,16.9,17.5,13.0
281,17.0,17.2,4.2
282,17.0,17.3,4.1
283,17.1,18.3,10.9
284,17.1,17.9,8.2
285,17.1,18.0,16.3
286,17.2,18.4,25.3
287,17.3,17.9,10.5
288,17.3,17.9,8.6
289,17.3,18.2,15.1
290,17.5,18.7,23.1
291,17.5,18.7,25.4
292,17.6,20.1,37.3
293,17.8,18.2,8.6
294,17.8,20.3,26.5
295,17.8,18.3,10.5
296,17.8,18.1,5.2
297,17.8,18.9,20.5
298,18.0,18.4,8.2
299,18.1,19.0,14.0
300,18.2,19.1,13.9
301,18.3,18.9,3.7
302,18.3,18.9,4.3
303,18.3,19.2,16.0
304,18.4,19.8,6.3
305,18.4,19.4,20.7
306,18.4,19.7,21.5
307,18.4,18.8,8.0
308,18.6,19.7,9.2
309,18.6,19.6,15.9
310,18.7,19.9,13.9
311,18.7,19.1,5.9
312,18.7,19.3,10.2
313,18.8,19.3,5.9
314,18.9,20.0,22.3
315,19.0,20.4,16.5
316,19.0,19.7,11.5
317,19.0,20.1,21.8
318,19.1,19.6,11.0
319,19.1,20.3,14.5
320,19.2,20.5,25.8
321,19.2,19.9,7.7
322,19.3,20.3,20.5
323,19.3,19.6,1.7
324,19.4,19.9,10.5
325,19.5,20.4,12.7
326,19.6,20.2,12.5
327,19.6,21.7,21.6
328,19.6,20.1,8.2
329,19.7,24.0,26.8
330,19.7,22.1,24.1
331,19.8,20.1,4.8
332,20.0,21.5,20.3
333,20.1,21.2,17.8
334,20.1,21.7,27.5
335,20.2,21.5,17.0
336,20.2,24.0,28.9
337,20.2,20.4,1.2
338,20.3,21.0,10.5
339,20.3,21.3,18.4
340,20.3,21.1,16.9
341,20.5,24.0,22.6
342,20.5,20.9,3.3
343,20.6,21.1,6.3
344,20.7,21.7,14.3
345,20.7,21.1,8.4
346,20.7,21.3,8.1
347,20.7,22.3,21.9
348,20.8,21.0,3.3
349,20.9,22.0,14.7
350,20.9,22.6,23.4
351,20.9,22.2,24.0
352,20.9,24.0,44.6
353,20.9,21.4,8.8
354,20.9,21.5,12.9
355,21.0,21.4,2.2
356,21.2,24.0,31.4
357,21.2,21.6,6.0
358,21.2,21.7,7.9
359,21.3,22.0,11.1
360,21.3,22.8,17.6
361,21.3,24.0,35.5
362,21.4,22.1,15.4
363,21.5,23.0,27.0
364,21.7,21.9,3.9
365,21.8,23.4,33.5
366,21.8,22.2,5.9
367,21.8,22.2,6.7
368,21.8,24.0,23.5
369,21.9,23.7,36.6
370,21.9,22.5,9.1
371,21.9,24.0,14.7
372,21.9,23.2,22.8
373,22.0,23.0,15.3
374,22.1,23.0,11.0
375,22.2,24.0,26.7
376,22.2,23.9,35.0
377,22.2,24.0,33.0
378,22.3,22.8,7.9
379,22.4,23.3,18.6
380,22.4,24.0,18.8
381,22.4,24.0,35.2
382,22.5,22.9,7.4
383,22.5,23.7,17.6
384,22.6,23.1,10.5
385,22.6,24.0,28.5
386,22.7,23.1,8.6
387,22.7,24.0,25.2
388,22.7,23.0,1.9
389,22.8,24.0,20.9
390,22.8,23.2,2.0
391,22.9,24.0,16.0
392,23.0,24.0,12.1
393,23.0,24.0,17.6
394,23.0,24.0,21.3
395,23.0,24.0,21.8
396,23.0,23.5,10.6
397,23.0,24.0,3.3
398,23.0,23.8,16.4
399,23.0,24.0,12.4
400,23.0,24.0,13.7
