index,arrival_time,departure_time,required_energy
167,19.8,22.2,15.4
168,20.0,21.6,32.3
169,20.0,20.2,3.4
170,20.0,21.5,20.6
171,20.1,21.1,15.0
172,20.2,20.7,2.6
173,20.3,21.7,29.5
174,20.5,21.3,10.2
175,20.6,21.8,12.3
176,20.6,21.1,6.2
177,20.7,21.9,22.2
178,20.9,22.0,20.4
179,21.1,22.2,22.3
180,21.2,21.8,7.6
181,21.2,24.0,39.7
182,21.2,24.0,22.5
183,21.4,22.5,15.8
184,21.4,21.7,6.3
185,21.4,21.6,4.2
186,21.4,22.1,8.7
187,21.4,22.0,7.6
188,21.6,22.2,7.0
189,21.6,24.0,27.9
190,21.7,22.6,8.9
191,21.7,24.0,42.8
192,21.8,22.7,18.8
193,21.8,23.5,17.5
194,22.0,24.0,41.4
195,22.3,22.9,8.0
196,22.4,22.6,1.0
197,22.6,23.6,15.7
198,23.0,23.8,17.6
199,23.0,23.6,12.0
200,23.0,23.2,1.5
