index,arrival_time,departure_time,required_energy
118,10.9,11.6,12.7
119,10.9,11.5,11.7
120,10.9,11.6,7.8
121,11.0,12.2,21.9
122,11.0,11.5,6.0
123,11.1,12.6,27.2
124,11.1,11.3,1.0
125,11.2,12.5,20.5
126,11.2,17.9,44.9
127,11.2,15.3,29.6
128,11.4,14.4,29.7
129,11.4,14.5,13.7
130,11.5,13.8,15.6
131,11.5,13.2,34.9
132,11.6,11.8,2.4
133,11.6,12.9,18.2
134,11.6,12.5,11.5
135,11.7,13.2,21.8
136,11.7,13.7,30.5
137,11.8,12.8,10.0
138,11.8,12.1,6.3
139,11.8,13.3,11.1
140,11.8,11.9,1.2
141,11.9,13.2,28.4
142,11.9,13.3,21.4
143,11.9,12.4,5.0
144,12.0,12.6,4.9
145,12.0,12.7,15.3
146,12.0,16.1,22.1
147,12.1,13.4,17.9
148,12.1,13.3,12.9
149,12.2,12.6,6.3
150,12.2,12.4,3.6
151,12.2,14.9,42.0
152,12.3,12.7,3.6
153,12.3,12.6,5.7
154,12.3,13.8,32.7
155,12.3,12.5,4.3
156,12.4,13.6,25.2
157,12.4,12.7,5.2
158,12.4,13.5,20.1
159,12.5,14.1,33.1
160,12.5,16.8,2.4
161,12.5,14.4,16.7
162,12.5,13.0,6.2
163,12.6,14.0,17.1
164,12.6,13.5,15.1
165,12.6,13.9,28.0
166,12.8,14.5,35.9
167,12.8,13.3,9.4
168,12.8,13.7,14.6
169,12.8,13.3,5.0
170,12.8,13.4,3.2
171,12.9,14.1,17.7
172,13.0,14.4,16.7
173,13.0,13.5,7.0
174,13.0,14.4,23.2
175,13.0,14.4,24.3
176,13.0,15.5,21.7
177,13.0,13.5,7.3
178,13.0,13.5,10.4
179,13.1,14.1,20.7
180,13.1,14.0,16.2
181,13.2,14.7,30.3
182,13.2,13.6,7.4
183,13.2,14.4,23.3
184,13.2,14.5,20.9
185,13.2,13.6,5.4
186,13.3,13.8,7.8
187,13.4,14.1,13.9
188,13.4,13.6,2.0
189,13.5,13.9,2.7
190,13.6,14.8,18.7
191,13.6,14.9,20.1
192,13.6,15.5,37.8
193,13.6,13.8,1.8
194,13.7,15.1,20.6
195,13.7,16.0,28.6
196,13.7,14.4,6.0
197,13.8,17.1,39.1
198,13.8,14.5,11.1
199,13.9,15.3,8.1
200,13.9,14.6,10.4
201,13.9,16.2,31.9
202,14.0,16.0,30.6
203,14.0,15.1,18.4
204,14.1,16.6,28.1
205,14.1,14.8,11.5
206,14.1,14.5,6.2
207,14.1,14.8,11.9
208,14.2,15.5,24.1
209,14.2,15.1,18.2
210,14.2,15.4,15.7
211,14.2,15.5,17.4
212,14.2,15.4,20.8
213,14.3,15.0,14.8
214,14.3,14.6,4.8
215,14.4,16.8,40.5
216,14.4,16.0,29.8
217,14.4,16.7,34.9
218,14.5,15.0,2.4
219,14.5,16.5,37.4
220,14.5,15.7,15.7
221,14.6,16.1,25.0
222,14.6,15.8,23.0
223,14.6,18.2,51.0
224,14.7,16.7,19.8
225,14.7,16.1,24.6
226,14.7,14.9,2.6
227,14.7,15.5,5.8
228,14.8,15.1,2.5
229,14.8,15.2,4.7
230,14.8,24.0,42.7
231,14.9,15.9,19.8
232,14.9,15.8,16.5
233,14.9,16.4,29.8
234,14.9,15.7,6.2
235,14.9,16.2,27.1
236,14.9,16.6,26.4
237,14.9,15.9,21.1
238,14.9,15.9,13.2
239,15.0,15.8,15.3
240,15.1,20.2,27.3
241,15.1,16.3,19.8
242,15.1,16.2,18.2
243,15.2,15.7,3.8
244,15.2,16.7,30.3
245,15.3,16.5,21.2
246,15.3,15.8,4.5
247,15.3,24.0,36.3
248,15.4,15.8,4.5
249,15.5,16.7,20.7
250,15.5,15.8,6.6
251,15.5,16.6,20.4
252,15.5,16.2,10.6
253,15.6,15.8,1.6
254,15.6,16.5,14.8
255,15.6,16.8,23.6
256,15.7,17.4,16.8
257,15.7,16.0,5.1
258,15.7,18.1,26.8
259,15.9,16.3,4.8
260,15.9,16.3,2.3
261,15.9,16.6,14.8
262,16.0,19.3,47.1
263,16.0,16.5,7.8
264,16.1,17.6,21.5
265,16.1,16.2,1.1
266,16.1,18.6,37.6
267,16.2,16.5,6.3
268,16.2,17.4,22.4
269,16.2,17.4,15.2
270,16.2,16.8,9.8
271,16.3,17.2,9.2
272,16.3,16.9,12.7
273,16.4,16.6,4.4
274,16.4,17.2,13.1
275,16.4,18.5,15.4
276,16.5,16.7,2.4
277,16.5,17.3,14.4
278,16.6,17.1,10.0
279,16.6,17.2,3.7
280,16.7,17.2,8.1
281,16.8,18.0,22.7
282,16.8,17.5,12.1
283,16.9,17.4,9.9
284,16.9,17.7,7.4
285,16.9,17.3,8.1
286,16.9,23.4,11.4
287,17.0,17.5,3.9
288,17.1,18.7,22.8
289,17.1,20.7,42.2
290,17.2,17.8,12.2
291,17.2,18.3,16.1
292,17.2,17.8,12.4
293,17.2,17.9,15.3
294,17.5,20.1,28.0
295,17.5,19.0,29.4
296,17.6,19.0,30.7
297,17.6,19.2,31.0
298,17.6,18.9,22.7
299,17.7,20.1,32.3
300,17.7,17.9,1.0
301,17.8,18.4,10.9
302,17.9,18.9,20.8
303,18.0,21.5,36.9
304,18.0,18.8,11.9
305,18.0,18.8,13.6
306,18.0,19.1,18.4
307,18.1,18.8,4.3
308,18.3,19.8,24.4
309,18.3,19.0,11.0
310,18.3,19.3,16.3
311,18.3,19.2,14.2
312,18.3,19.8,25.2
313,18.4,18.9,2.8
314,18.4,18.9,8.8
315,18.5,22.2,63.5
316,18.6,19.8,18.1
317,18.6,19.4,10.8
318,18.7,19.3,2.4
319,18.7,19.4,7.1
320,18.8,20.7,34.8
321,18.8,19.1,1.0
322,18.8,19.3,4.5
323,18.9,19.5,6.9
324,19.0,20.5,7.8
325,19.0,21.0,25.9
326,19.1,20.4,7.1
327,19.1,19.2,2.1
328,19.1,19.5,6.9
329,19.1,20.5,22.7
330,19.3,19.9,8.3
331,19.3,21.0,18.6
332,19.3,20.4,14.9
333,19.4,19.6,4.2
334,19.5,21.3,39.3
335,19.5,22.0,18.0
336,19.8,20.1,1.1
337,19.8,24.0,48.0
338,19.9,22.0,19.9
339,19.9,20.8,12.7
340,19.9,21.2,12.9
341,20.0,20.5,8.8
342,20.0,21.2,23.9
343,20.0,20.6,11.7
344,20.0,21.1,17.0
345,20.0,21.5,31.2
346,20.1,20.3,4.2
347,20.2,21.0,16.2
348,20.2,21.2,17.0
349,20.2,21.4,18.5
350,20.3,20.9,4.5
351,20.3,20.9,6.9
352,20.4,21.4,19.2
353,20.6,21.2,6.9
354,20.8,21.9,23.6
355,20.8,22.5,23.0
356,20.9,21.5,12.7
357,20.9,22.4,24.1
358,20.9,21.8,7.1
359,21.0,24.0,33.6
360,21.0,21.4,5.0
361,21.1,22.0,6.8
362,21.1,21.5,7.1
363,21.2,23.0,22.5
364,21.3,22.0,10.7
365,21.3,22.0,12.4
366,21.3,21.9,9.9
367,21.4,22.0,8.3
368,21.5,22.2,14.8
369,21.5,22.8,14.9
370,21.6,22.6,21.3
371,21.7,22.3,5.3
372,21.8,22.6,14.5
373,21.8,22.9,16.3
374,21.9,22.1,4.4
375,22.0,23.3,24.3
376,22.0,22.3,5.2
377,22.3,22.6,2.9
378,22.5,23.8,15.1
379,22.8,23.3,4.3
380,22.9,23.1,3.7
381,22.9,24.0,14.5
382,23.0,24.0,20.2
383,23.0,24.0,19.6
384,23.0,23.2,2.7
385,23.0,23.6,8.1
386,23.0,24.0,8.0
387,23.0,24.0,17.1
388,23.0,24.0,16.4
389,23.0,23.3,5.9
390,23.0,23.7,9.6
391,23.0,24.0,13.8
392,23.0,24.0,16.3
393,23.0,23.4,4.2
394,23.0,23.6,9.7
395,23.0,23.5,8.5
396,23.0,24.0,20.9
397,23.0,23.7,14.6
398,23.0,23.4,4.8
399,23.0,23.2,1.0
400,23.0,24.0,22.0
