index,arrival_time,departure_time,required_energy
192,16.9,17.1,2.2
193,16.9,17.6,7.1
194,17.1,19.2,24.4
195,17.3,17.7,4.1
196,17.3,17.9,6.6
197,17.3,18.4,22.3
198,17.3,17.8,5.3
199,17.3,22.4,22.2
200,17.4,18.5,20.8
201,17.4,18.9,30.6
202,17.5,18.9,24.6
203,17.7,17.8,1.0
204,17.7,19.0,19.1
205,17.7,18.8,19.8
206,17.8,18.2,2.7
207,17.8,18.3,8.9
208,17.9,21.3,17.7
209,17.9,19.1,14.5
210,17.9,18.3,3.4
211,17.9,18.1,1.0
212,18.0,18.4,6.8
213,18.3,24.0,67.8
214,18.3,19.8,29.1
215,18.3,24.0,23.7
216,18.4,20.1,31.9
217,18.4,19.9,10.5
218,18.4,18.8,7.0
219,18.6,20.7,44.1
220,18.6,19.0,6.4
221,18.7,20.5,15.6
222,18.7,18.9,3.5
223,18.7,20.4,33.1
224,19.0,19.7,5.6
225,19.0,20.4,9.8
226,19.0,19.2,3.2
227,19.0,20.0,16.8
228,19.1,19.3,1.6
229,19.1,19.3,3.9
230,19.1,19.8,11.4
231,19.1,19.6,7.8
232,19.2,19.9,12.9
233,19.2,20.0,16.1
234,19.2,19.8,9.4
235,19.4,20.3,5.7
236,19.5,19.9,5.8
237,19.5,20.7,19.7
238,19.6,19.8,2.8
239,19.6,20.9,24.8
240,19.7,21.2,25.5
241,19.7,20.9,24.8
242,19.8,20.2,6.8
243,20.0,21.3,23.6
244,20.0,20.8,11.1
245,20.1,20.4,3.3
246,20.2,23.1,5.0
247,20.3,20.5,4.0
248,20.3,21.3,19.0
249,20.4,21.0,7.4
250,20.4,21.0,9.9
251,20.5,24.0,45.1
252,20.5,23.9,31.6
253,20.6,21.9,20.5
254,20.6,21.2,9.1
255,20.7,21.9,18.8
256,20.7,20.9,1.3
257,20.7,24.0,25.4
258,20.8,24.0,15.6
259,21.0,22.4,23.6
260,21.0,21.4,7.9
261,21.1,21.6,10.0
262,21.1,24.0,26.5
263,21.2,21.7,10.7
264,21.3,23.0,36.8
265,21.3,23.7,23.6
266,21.3,21.6,6.2
267,21.4,22.1,2.6
268,21.4,22.7,26.3
269,21.5,21.9,4.0
270,21.6,22.0,7.2
271,21.7,22.5,16.9
272,21.8,22.9,20.6
273,21.8,22.6,11.0
274,21.8,23.1,18.2
275,21.9,22.8,19.3
276,22.1,22.6,2.9
277,22.1,23.2,19.3
278,22.2,22.4,3.2
279,22.2,23.7,29.6
280,22.4,22.8,3.9
281,22.4,23.8,24.5
282,22.4,23.5,22.0
283,22.5,23.2,13.1
284,22.6,24.0,16.5
285,22.6,24.0,21.3
286,22.6,23.7,12.0
287,22.8,24.0,23.4
288,22.8,23.4,11.1
289,22.8,24.0,16.0
290,22.9,24.0,15.1
291,23.0,23.9,12.4
292,23.0,23.9,17.0
293,23.0,24.0,14.7
294,23.0,24.0,15.5
295,23.0,23.7,15.1
296,23.0,23.6,7.7
297,23.0,23.6,12.2
298,23.0,23.3,5.6
299,23.0,24.0,16.7
300,23.0,23.9,17.4
