index,arrival_time,departure_time,required_energy
183,21.1,21.5,8.6
184,21.1,21.9,15.5
185,21.2,24.0,26.2
186,21.2,21.6,8.0
187,21.3,21.6,5.9
188,21.4,21.7,3.8
189,21.4,21.8,5.7
190,21.6,24.0,38.2
191,21.6,22.4,15.5
192,21.6,22.0,7.8
193,21.8,22.2,7.4
194,21.8,24.0,39.7
195,22.0,22.6,9.4
196,22.0,22.3,6.3
197,22.7,24.0,25.9
198,22.9,23.3,5.6
199,23.0,24.0,21.3
200,23.0,23.3,6.0
