index,arrival_time,departure_time,required_energy
191,13.6,14.1,6.9
192,13.6,14.7,19.6
193,13.7,15.6,41.5
194,13.7,15.1,24.5
195,13.8,15.4,25.2
196,13.8,15.7,26.2
197,13.9,15.3,15.2
198,13.9,15.0,12.9
199,14.0,15.8,37.9
200,14.0,14.7,13.2
201,14.0,15.2,19.4
202,14.0,14.8,17.6
203,14.1,14.8,15.4
204,14.1,15.2,9.1
205,14.1,16.4,15.9
206,14.1,15.4,27.1
207,14.2,14.8,13.2
208,14.2,14.7,1.0
209,14.2,14.5,5.7
210,14.5,15.6,8.4
211,14.5,15.1,6.8
212,14.5,15.5,16.1
213,14.6,15.3,14.2
214,14.6,15.2,3.2
215,14.6,15.0,8.3
216,14.7,16.1,17.4
217,14.7,15.7,10.9
218,14.7,15.3,6.7
219,14.7,15.1,3.8
220,14.7,15.3,5.3
221,14.7,15.3,3.3
222,14.8,16.6,31.6
223,14.9,21.7,34.6
224,14.9,15.9,15.3
225,14.9,18.3,25.2
226,14.9,15.6,15.1
227,14.9,16.4,7.2
228,15.0,15.2,3.7
229,15.1,15.9,15.7
230,15.1,15.6,9.1
231,15.2,16.4,15.8
232,15.2,20.9,31.1
233,15.2,15.5,3.2
234,15.3,15.9,12.7
235,15.3,15.6,4.0
236,15.3,16.0,7.7
237,15.3,16.7,22.6
238,15.3,16.3,20.9
239,15.3,16.8,26.0
240,15.4,16.4,13.0
241,15.4,17.1,26.1
242,15.4,16.0,9.0
243,15.4,16.2,14.3
244,15.5,16.0,8.9
245,15.5,16.0,6.6
246,15.6,16.8,18.1
247,15.7,17.0,14.3
248,15.7,17.1,28.9
249,15.8,17.0,20.0
250,15.8,16.0,4.3
251,15.8,16.9,15.6
252,15.9,16.4,8.6
253,16.1,16.7,5.0
254,16.2,16.9,11.8
255,16.3,16.7,6.6
256,16.3,16.5,4.3
257,16.4,17.0,5.7
258,16.4,17.7,16.9
259,16.4,19.7,31.5
260,16.5,18.1,23.6
261,16.5,17.4,13.5
262,16.9,17.5,3.1
263,17.0,18.4,18.9
264,17.0,18.0,11.1
265,17.0,17.4,8.1
266,17.1,17.6,10.2
267,17.1,17.5,1.0
268,17.1,18.3,14.0
269,17.1,17.3,2.3
270,17.2,18.1,19.3
271,17.3,19.1,37.8
272,17.3,18.1,10.8
273,17.3,17.7,8.6
274,17.3,19.0,35.6
275,17.3,17.6,2.0
276,17.4,18.4,12.4
277,17.4,19.3,30.1
278,17.5,18.0,3.8
279,17.5,18.7,16.7
280,17.7,18.0,1.0
281,17.8,18.3,8.0
282,18.1,18.4,5.1
283,18.2,18.6,7.2
284,18.2,19.6,4.0
285,18.2,18.7,6.4
286,18.2,24.0,36.8
287,18.2,19.3,23.1
288,18.2,19.3,15.0
289,18.2,18.7,8.0
290,18.3,19.0,8.5
291,18.3,18.9,8.7
292,18.3,18.6,5.4
293,18.4,20.1,12.8
294,18.4,21.1,17.5
295,18.5,19.2,11.0
296,18.5,19.8,11.5
297,18.5,19.1,9.5
298,18.5,19.6,22.0
299,18.6,19.0,2.4
300,18.7,20.2,26.8
301,18.7,20.3,23.0
302,18.8,20.3,26.4
303,18.8,19.9,14.1
304,18.8,19.6,10.3
305,18.8,19.3,1.0
306,18.9,19.4,7.4
307,18.9,19.5,8.0
308,18.9,19.6,14.4
309,18.9,19.3,4.9
310,19.0,20.0,19.0
311,19.0,20.2,19.4
312,19.1,20.2,22.8
313,19.3,20.3,13.7
314,19.3,20.7,19.7
315,19.5,19.7,2.5
316,19.5,22.5,29.8
317,19.6,20.2,6.2
318,19.7,20.1,6.9
319,19.7,20.2,2.8
320,19.8,23.2,49.0
321,19.8,20.6,13.6
322,19.9,20.7,13.9
323,19.9,24.0,19.7
324,20.0,20.4,3.8
325,20.0,20.9,16.9
326,20.0,20.6,9.3
327,20.1,20.8,12.5
328,20.1,20.6,6.2
329,20.1,20.9,15.6
330,20.1,20.7,12.3
331,20.1,22.1,15.6
332,20.2,21.1,19.5
333,20.2,20.7,1.6
334,20.3,20.7,3.9
335,20.3,20.9,4.4
336,20.4,20.6,4.2
337,20.4,24.0,32.1
338,20.5,22.8,36.7
339,20.6,21.0,5.5
340,20.7,21.6,19.7
341,20.7,20.9,1.3
342,20.7,21.1,7.6
343,20.7,22.6,27.5
344,20.7,21.2,8.1
345,20.8,22.3,15.3
346,20.9,24.0,30.0
347,20.9,22.9,23.9
348,20.9,21.4,6.6
349,20.9,22.1,26.3
350,21.0,21.6,11.5
351,21.0,21.4,6.2
352,21.0,22.1,13.4
353,21.1,21.3,3.6
354,21.1,21.9,12.2
355,21.2,22.4,25.1
356,21.2,21.4,2.2
357,21.2,23.5,32.0
358,21.3,21.9,10.0
359,21.3,21.6,4.4
360,21.3,23.3,36.4
361,21.4,21.8,2.0
362,21.4,21.6,2.8
363,21.5,23.0,24.1
364,21.5,24.0,30.9
365,21.6,23.2,28.0
366,21.6,22.7,20.0
367,21.8,23.0,26.0
368,21.8,24.0,43.9
369,21.9,22.9,20.3
370,22.0,24.0,40.7
371,22.0,24.0,36.1
372,22.0,22.2,2.5
373,22.2,22.8,9.8
374,22.2,24.0,35.0
375,22.2,23.6,25.4
376,22.3,23.1,17.1
377,22.3,24.0,24.8
378,22.3,22.8,7.3
379,22.3,22.7,8.7
380,22.4,24.0,25.6
381,22.4,24.0,32.0
382,22.4,24.0,32.0
383,22.4,23.4,17.3
384,22.4,23.0,13.2
385,22.4,22.8,7.8
386,22.6,23.0,6.8
387,22.6,23.9,25.8
388,22.7,23.9,13.8
389,22.7,23.5,15.7
390,22.9,23.1,3.9
391,23.0,24.0,13.7
392,23.0,23.5,7.4
393,23.0,24.0,7.2
394,23.0,24.0,15.2
395,23.0,23.4,6.8
396,23.0,23.9,15.5
397,23.0,23.5,6.5
398,23.0,24.0,17.5
399,23.0,24.0,19.7
400,23.0,23.2,2.8
