index,arrival_time,departure_time,required_energy
92,13.6,14.8,16.7
93,13.7,15.3,23.3
94,13.8,16.3,28.0
95,13.9,14.8,3.5
96,13.9,14.7,17.2
97,14.1,14.8,3.3
98,14.1,14.4,5.0
99,14.1,15.7,15.0
100,14.1,15.1,16.3
101,14.2,14.4,1.1
102,14.2,14.7,9.9
103,14.2,14.9,9.7
104,14.2,14.7,8.3
105,14.3,16.5,34.4
106,14.4,17.1,29.8
107,14.4,15.7,22.8
108,14.5,15.9,29.4
109,14.5,15.2,1.0
110,14.7,15.1,7.0
111,14.7,15.2,10.3
112,14.8,15.8,11.2
113,14.8,15.5,15.0
114,14.8,16.7,35.1
115,14.9,16.1,26.1
116,14.9,15.5,8.8
117,15.0,15.8,15.5
118,15.0,16.4,17.7
119,15.0,15.7,14.8
120,15.3,15.6,5.3
121,15.3,15.8,7.5
122,15.6,16.4,10.5
123,15.6,16.7,7.3
124,15.6,15.7,1.1
125,15.8,16.3,10.7
126,15.8,16.3,9.2
127,15.9,21.4,27.5
128,16.2,17.1,9.7
129,16.4,17.8,5.5
130,16.5,16.8,1.0
131,16.7,23.1,39.4
132,16.9,17.4,7.1
133,17.0,18.2,12.6
134,17.0,17.4,8.3
135,17.0,18.1,14.1
136,17.1,17.8,11.3
137,17.1,17.5,6.4
138,17.2,17.9,13.4
139,17.2,21.6,17.4
140,17.4,17.8,6.7
141,17.5,19.3,12.3
142,17.5,19.3,27.4
143,17.5,18.0,10.8
144,17.6,18.6,12.7
145,17.6,18.5,13.9
146,17.6,18.3,6.9
147,17.6,19.3,22.6
148,17.7,18.3,12.0
149,17.8,19.7,36.7
150,18.1,19.5,20.2
151,18.2,20.6,23.7
152,18.3,19.7,28.0
153,18.3,18.9,9.9
154,18.4,19.8,18.4
155,18.4,18.7,6.2
156,18.6,19.6,20.5
157,18.7,18.9,4.0
158,18.9,19.1,1.6
159,18.9,20.3,20.6
160,19.0,24.0,28.5
161,19.2,20.6,23.7
162,19.3,19.9,3.2
163,19.4,20.5,23.3
164,19.7,20.0,1.7
165,19.7,24.0,36.6
166,19.8,23.4,13.7
167,19.9,20.4,4.0
168,20.0,20.8,13.0
169,20.0,20.5,7.7
170,20.0,20.5,7.3
171,20.0,20.4,5.3
172,20.1,24.0,39.6
173,20.3,21.0,11.9
174,20.5,21.0,8.5
175,20.8,21.2,7.7
176,20.9,24.0,30.1
177,21.0,21.2,2.1
178,21.0,22.9,24.3
179,21.3,23.2,40.0
180,21.4,22.7,16.4
181,21.4,21.8,3.8
182,21.4,24.0,32.5
183,21.5,22.8,13.7
184,21.5,22.8,22.0
185,21.8,22.0,3.8
186,21.8,24.0,38.2
187,21.9,22.9,11.6
188,22.0,22.7,14.9
189,22.2,22.5,1.0
190,22.5,23.4,15.5
191,22.5,23.4,12.7
192,22.8,23.5,10.6
193,22.8,24.0,13.4
194,23.0,24.0,21.9
195,23.0,24.0,19.9
196,23.0,23.2,1.8
197,23.0,23.3,5.8
198,23.0,24.0,19.6
199,23.0,23.7,13.0
200,23.0,23.7,12.4
