index,arrival_time,departure_time,required_energy
77,10.6,12.3,25.7
78,10.8,11.5,6.2
79,11.0,12.1,18.9
80,11.0,17.0,21.0
81,11.3,12.4,20.6
82,11.3,12.5,25.0
83,11.3,12.1,16.3
84,11.3,12.2,11.9
85,11.4,12.6,25.9
86,11.5,12.7,25.7
87,11.5,12.2,13.8
88,11.5,12.7,10.7
89,11.6,11.9,1.0
90,11.7,11.8,1.0
91,11.7,12.3,9.8
92,11.8,13.5,26.8
93,11.8,12.5,12.5
94,11.9,13.2,23.3
95,11.9,14.2,16.3
96,12.0,12.8,14.3
97,12.0,13.0,15.1
98,12.0,13.4,18.5
99,12.1,13.4,21.2
100,12.1,13.6,32.4
101,12.1,13.5,24.1
102,12.1,13.1,16.1
103,12.1,13.2,23.0
104,12.3,13.2,11.6
105,12.3,12.5,1.0
106,12.3,12.7,7.3
107,12.4,12.6,3.0
108,12.4,13.7,25.7
109,12.5,13.3,16.8
110,12.5,13.2,11.2
111,12.6,13.9,12.7
112,12.6,12.8,3.3
113,12.7,13.5,16.3
114,12.7,14.1,23.0
115,12.7,13.1,7.2
116,12.7,14.2,17.1
117,12.7,13.1,8.2
118,12.7,13.8,22.8
119,12.8,18.8,52.5
120,12.9,14.8,29.6
121,12.9,13.2,6.1
122,12.9,16.7,43.9
123,12.9,13.8,16.7
124,12.9,17.9,27.0
125,13.0,14.2,25.1
126,13.0,14.8,39.4
127,13.0,14.4,20.5
128,13.1,14.1,21.0
129,13.1,13.7,10.0
130,13.2,14.4,17.1
131,13.2,13.7,9.1
132,13.3,14.1,9.6
133,13.4,14.7,10.1
134,13.4,16.1,21.6
135,13.4,14.6,1.0
136,13.4,15.1,25.6
137,13.5,14.3,16.3
138,13.5,14.0,10.4
139,13.5,14.9,16.8
140,13.6,14.2,8.3
141,13.7,15.2,31.2
142,13.8,14.1,6.0
143,13.9,14.6,8.6
144,13.9,14.8,15.8
145,13.9,14.2,4.8
146,14.0,14.5,8.1
147,14.0,14.3,3.0
148,14.0,14.2,2.2
149,14.1,15.0,9.7
150,14.1,14.4,3.0
151,14.1,14.3,1.0
152,14.1,15.3,24.3
153,14.3,14.7,7.3
154,14.3,15.2,16.2
155,14.4,16.0,21.0
156,14.5,14.8,5.5
157,14.6,15.3,9.1
158,14.6,15.4,7.1
159,14.6,15.2,8.1
160,14.6,15.0,8.4
161,14.7,17.0,22.5
162,14.7,15.2,9.8
163,14.7,16.2,29.1
164,14.7,16.5,29.4
165,14.7,16.1,21.0
166,14.8,15.5,7.7
167,14.8,23.2,59.4
168,14.9,15.4,10.9
169,14.9,15.7,5.4
170,15.0,15.6,8.3
171,15.0,15.4,8.5
172,15.1,15.8,5.8
173,15.1,15.3,2.1
174,15.2,15.6,5.3
175,15.2,17.0,14.3
176,15.3,15.8,10.4
177,15.3,16.2,14.2
178,15.4,16.2,15.9
179,15.5,16.0,9.0
180,15.5,16.2,13.3
181,15.5,15.9,3.5
182,15.5,16.3,11.1
183,15.6,16.3,13.6
184,15.7,16.4,12.3
185,15.7,16.8,22.6
186,15.7,16.0,1.0
187,15.8,16.4,11.9
188,15.9,16.6,6.1
189,15.9,16.3,8.0
190,15.9,21.5,27.6
191,15.9,16.7,17.1
192,15.9,17.1,24.1
193,15.9,17.1,21.2
194,16.0,16.6,13.1
195,16.0,18.0,37.8
196,16.2,18.4,12.4
197,16.3,16.8,7.5
198,16.4,17.3,10.1
199,16.4,16.7,6.5
200,16.5,16.9,4.3
201,16.5,17.5,18.8
202,16.5,16.8,5.0
203,16.6,19.5,55.8
204,16.6,16.9,3.5
205,16.7,17.5,10.5
206,16.8,18.0,19.3
207,16.8,17.5,9.3
208,16.9,24.0,30.1
209,16.9,17.4,7.1
210,17.0,18.0,19.1
211,17.0,17.9,19.2
212,17.0,20.8,31.2
213,17.0,17.1,2.2
214,17.0,18.1,11.3
215,17.2,17.6,4.9
216,17.3,17.8,8.6
217,17.3,17.8,8.0
218,17.5,17.8,6.2
219,17.5,18.8,8.5
220,17.5,18.3,16.4
221,17.5,18.3,13.3
222,17.6,17.7,1.0
223,17.7,18.7,13.0
224,17.8,18.9,16.3
225,17.9,18.1,1.0
226,18.0,18.8,16.9
227,18.1,21.5,41.3
228,18.2,19.9,23.7
229,18.2,19.2,12.0
230,18.2,19.5,9.7
231,18.2,19.5,22.4
232,18.3,18.6,3.4
233,18.3,19.8,17.1
234,18.4,19.5,18.6
235,18.5,19.6,23.1
236,18.5,19.2,12.0
237,18.5,18.7,3.1
238,18.6,20.7,22.2
239,18.6,22.6,36.8
240,18.6,19.1,3.2
241,18.6,19.2,11.0
242,18.6,18.8,3.4
243,18.7,19.7,20.9
244,18.9,20.4,32.4
245,19.2,20.3,11.2
246,19.2,19.4,4.3
247,19.3,19.6,6.6
248,19.3,21.8,31.8
249,19.5,20.8,7.8
250,19.5,20.4,14.7
251,19.8,24.0,24.6
252,19.9,20.3,6.4
253,20.0,20.1,1.0
254,20.0,21.6,18.1
255,20.1,20.3,1.7
256,20.1,22.0,4.4
257,20.1,20.5,5.2
258,20.2,21.0,10.2
259,20.2,21.5,16.9
260,20.2,20.3,1.0
261,20.4,21.7,20.6
262,20.4,21.8,15.5
263,20.5,21.6,18.3
264,20.5,22.4,41.0
265,20.7,21.0,1.0
266,20.7,24.0,45.7
267,20.7,24.0,27.1
268,20.9,21.4,9.6
269,21.0,22.3,17.1
270,21.0,22.3,13.2
271,21.0,24.0,33.7
272,21.0,21.8,15.5
273,21.1,22.2,18.0
274,21.2,22.2,15.5
275,21.2,22.2,18.6
276,21.3,22.7,26.6
277,21.6,22.8,22.7
278,21.7,24.0,45.8
279,21.7,24.0,40.9
280,21.8,23.4,26.6
281,22.0,22.8,11.4
282,22.0,22.5,9.5
283,22.0,22.7,14.1
284,22.1,23.4,22.7
285,22.2,23.3,14.3
286,22.3,23.3,16.0
287,22.5,22.7,3.0
288,22.5,23.9,24.7
289,22.6,23.0,8.2
290,22.6,24.0,27.8
291,22.7,23.2,10.9
292,22.8,24.0,21.2
293,23.0,23.4,6.3
294,23.0,23.4,5.4
295,23.0,23.6,2.1
296,23.0,23.6,2.4
297,23.0,24.0,11.6
298,23.0,23.5,5.1
299,23.0,24.0,13.9
300,23.0,23.2,1.6
