index,arrival_time,departure_time,required_energy
291,23.0,23.6,2.2
292,23.0,23.6,1.0
293,23.0,24.0,17.5
294,23.0,23.6,12.6
295,23.0,23.6,9.0
296,23.0,24.0,14.0
297,23.0,24.0,20.2
298,23.0,23.2,3.5
299,23.0,23.4,8.5
300,23.0,23.2,2.9
