index,arrival_time,departure_time,required_energy
332,20.0,20.8,9.3
333,20.0,22.6,18.3
334,20.1,20.3,2.1
335,20.1,21.1,21.2
336,20.2,22.3,22.6
337,20.2,20.4,1.2
338,20.2,20.6,6.2
339,20.3,20.6,4.3
340,20.3,20.8,2.5
341,20.3,20.6,3.1
342,20.3,24.0,23.3
343,20.4,20.9,10.5
344,20.4,21.0,12.2
345,20.4,21.3,13.8
346,20.5,20.8,3.0
347,20.7,23.4,36.1
348,20.8,21.4,6.9
349,20.9,24.0,32.1
350,21.1,24.0,27.2
351,21.1,21.5,4.6
352,21.3,21.7,2.8
353,21.3,21.5,3.5
354,21.3,24.0,34.4
355,21.3,21.5,4.1
356,21.4,22.8,18.4
357,21.6,21.9,5.3
358,21.6,24.0,30.7
359,21.6,23.1,26.4
360,21.7,22.4,13.5
361,21.8,23.3,14.1
362,21.8,22.0,1.2
363,21.8,24.0,27.9
364,21.9,24.0,20.6
365,22.0,22.8,15.7
366,22.0,24.0,24.2
367,22.0,23.6,29.9
368,22.1,22.4,3.6
369,22.1,24.0,24.4
370,22.1,23.5,18.4
371,22.2,22.8,7.3
372,22.2,23.6,21.9
373,22.2,23.5,27.8
374,22.2,23.5,25.7
375,22.2,24.0,34.1
376,22.2,24.0,36.9
377,22.2,23.9,35.1
378,22.3,22.7,8.7
379,22.3,22.5,4.3
380,22.3,22.9,10.7
381,22.4,23.6,25.3
382,22.5,23.5,21.5
383,22.6,23.7,11.1
384,22.6,24.0,9.7
385,22.6,22.7,1.0
386,22.6,22.9,3.3
387,22.7,23.9,14.7
388,22.8,23.0,3.2
389,23.0,23.2,1.0
390,23.0,23.4,2.5
391,23.0,23.6,7.1
392,23.0,23.5,1.0
393,23.0,23.4,3.5
394,23.0,24.0,18.3
395,23.0,23.5,10.4
396,23.0,23.3,1.9
397,23.0,23.6,1.0
398,23.0,24.0,13.2
399,23.0,23.9,18.5
400,23.0,23.3,4.9
