index,arrival_time,departure_time,required_energy
82,10.7,11.4,14.6
83,10.8,11.8,19.6
84,10.8,11.8,16.6
85,10.9,12.1,10.4
86,10.9,11.9,21.1
87,11.0,12.9,33.2
88,11.0,12.6,34.0
89,11.4,13.8,11.3
90,11.4,12.0,8.1
91,11.4,12.7,19.8
92,11.5,12.6,15.3
93,11.7,13.1,24.1
94,11.7,15.1,21.5
95,11.7,14.4,23.6
96,11.8,12.4,6.8
97,11.8,12.6,17.5
98,11.9,12.6,14.6
99,12.1,14.3,44.7
100,12.1,13.2,20.0
101,12.2,13.9,18.6
102,12.2,12.4,1.0
103,12.2,13.4,25.0
104,12.3,18.4,39.8
105,12.3,13.5,22.5
106,12.4,12.9,1.0
107,12.4,13.7,14.5
108,12.4,12.6,2.5
109,12.5,13.3,10.9
110,12.5,13.8,17.5
111,12.7,14.9,33.5
112,12.7,13.0,3.9
113,12.7,13.5,13.2
114,12.7,13.1,8.7
115,12.8,14.3,11.6
116,12.8,13.3,10.7
117,12.8,14.1,22.1
118,12.9,14.9,36.2
119,12.9,13.3,8.2
120,12.9,13.7,10.2
121,12.9,13.9,12.1
122,12.9,13.3,2.8
123,12.9,14.0,19.3
124,13.0,14.1,22.6
125,13.0,13.4,4.3
126,13.0,14.0,16.5
127,13.0,13.8,15.9
128,13.1,14.3,20.0
129,13.2,13.4,4.0
130,13.2,14.6,25.3
131,13.2,14.3,12.2
132,13.2,13.8,11.3
133,13.3,14.9,26.3
134,13.3,13.9,12.7
135,13.4,14.1,13.2
136,13.4,14.1,15.0
137,13.4,13.7,2.9
138,13.5,15.1,23.6
139,13.5,14.8,20.1
140,13.6,15.9,42.9
141,13.7,13.9,2.6
142,13.9,16.6,16.2
143,14.0,15.5,26.0
144,14.0,15.1,16.2
145,14.0,15.4,18.7
146,14.0,16.3,14.0
147,14.1,15.7,29.1
148,14.2,15.0,12.6
149,14.2,16.8,34.7
150,14.3,14.7,7.3
151,14.3,15.9,20.1
152,14.4,14.6,3.8
153,14.4,15.5,23.3
154,14.5,16.3,37.0
155,14.5,15.9,26.4
156,14.5,15.3,7.6
157,14.5,16.4,34.2
158,14.6,15.5,19.2
159,14.6,15.1,7.4
160,14.7,15.5,13.4
161,14.7,16.5,20.2
162,14.7,16.1,19.0
163,14.8,16.6,23.5
164,14.9,15.8,5.2
165,14.9,16.1,23.1
166,14.9,16.1,22.3
167,15.1,15.3,3.8
168,15.2,16.6,29.3
169,15.3,16.2,15.2
170,15.3,17.1,34.4
171,15.3,15.8,10.1
172,15.4,17.1,23.6
173,15.4,16.3,11.3
174,15.4,16.0,5.6
175,15.4,16.0,4.8
176,15.5,15.9,7.1
177,15.6,23.7,36.4
178,15.6,17.3,19.6
179,15.7,17.1,30.0
180,15.8,17.0,24.4
181,15.8,16.0,2.7
182,15.8,16.3,9.8
183,15.9,16.7,14.4
184,15.9,16.5,1.0
185,16.0,17.1,20.7
186,16.1,16.4,3.6
187,16.2,16.7,10.2
188,16.2,19.6,23.8
189,16.2,17.3,21.8
190,16.3,16.5,1.9
191,16.4,17.1,12.7
192,16.5,17.3,9.8
193,16.5,17.7,13.5
194,16.5,18.6,20.1
195,16.6,17.9,18.0
196,16.6,17.8,11.5
197,16.6,17.1,5.5
198,16.6,17.1,5.3
199,16.7,17.1,1.0
200,16.7,22.2,30.1
201,16.7,17.7,16.4
202,16.7,17.8,22.6
203,16.8,18.8,24.4
204,16.8,18.2,21.3
205,16.8,17.9,19.1
206,16.8,19.3,40.0
207,16.9,18.2,25.4
208,16.9,17.4,6.1
209,17.1,20.5,24.1
210,17.2,18.4,3.3
211,17.3,18.6,8.2
212,17.4,17.6,1.0
213,17.5,18.6,23.5
214,17.5,18.3,14.6
215,17.6,18.1,4.8
216,17.8,19.4,26.8
217,17.9,18.3,7.3
218,18.0,18.5,4.0
219,18.0,18.5,5.0
220,18.0,18.9,1.6
221,18.4,19.4,18.7
222,18.4,19.0,10.8
223,18.5,19.0,10.0
224,18.7,19.7,19.6
225,18.8,19.7,11.3
226,18.8,19.9,24.0
227,18.8,19.9,13.2
228,18.8,20.1,26.7
229,18.8,20.0,24.9
230,18.8,19.0,4.2
231,18.9,23.3,49.3
232,18.9,20.2,24.1
233,19.0,19.9,11.7
234,19.1,21.7,28.4
235,19.1,19.4,1.2
236,19.2,19.5,4.4
237,19.2,19.7,10.9
238,19.2,22.7,37.5
239,19.3,19.5,4.1
240,19.4,19.7,4.8
241,19.4,19.7,5.0
242,19.4,19.8,7.0
243,19.6,20.0,8.7
244,19.6,20.7,22.9
245,19.7,20.7,20.4
246,19.8,20.2,8.0
247,19.8,20.4,12.2
248,19.9,20.1,3.9
249,19.9,20.4,1.4
250,20.2,20.5,6.5
251,20.2,21.2,18.7
252,20.3,22.1,21.1
253,20.3,20.6,1.0
254,20.3,21.3,19.8
255,20.4,22.5,20.5
256,20.4,20.7,4.1
257,20.4,20.8,4.6
258,20.4,23.4,33.8
259,20.4,20.6,3.6
260,20.5,22.1,26.0
261,20.5,21.2,7.7
262,20.8,24.0,19.2
263,20.9,21.5,8.2
264,21.0,21.8,16.3
265,21.0,24.0,14.3
266,21.1,22.6,26.1
267,21.2,21.5,6.0
268,21.4,24.0,35.4
269,21.4,21.9,7.7
270,21.4,22.6,21.6
271,21.5,21.7,2.0
272,21.6,21.9,1.0
273,21.6,22.4,15.7
274,21.7,22.0,3.9
275,21.9,23.0,12.5
276,21.9,23.3,28.5
277,21.9,22.3,7.4
278,21.9,22.7,13.3
279,21.9,22.5,9.5
280,22.0,23.4,30.6
281,22.0,23.3,24.4
282,22.1,22.6,10.3
283,22.3,24.0,30.0
284,22.3,22.7,7.4
285,22.5,23.1,9.9
286,22.5,22.8,4.6
287,22.5,22.7,1.3
288,22.7,24.0,27.0
289,22.7,23.0,6.5
290,22.8,24.0,19.9
291,23.0,23.5,7.0
292,23.0,24.0,17.2
293,23.0,23.9,17.7
294,23.0,24.0,20.9
295,23.0,23.6,8.5
296,23.0,24.0,18.8
297,23.0,24.0,10.3
298,23.0,23.8,15.7
299,23.0,23.5,6.9
300,23.0,24.0,20.1
