index,arrival_time,departure_time,required_energy
129,16.7,17.8,8.3
130,16.8,17.4,10.7
131,16.8,18.7,31.2
132,17.0,20.7,31.3
133,17.1,17.2,1.4
134,17.2,17.8,5.2
135,17.2,23.1,32.9
136,17.2,17.3,2.2
137,17.4,18.1,8.0
138,17.4,18.7,20.1
139,17.7,18.1,3.4
140,17.8,18.0,4.0
141,17.8,18.8,14.5
142,17.8,18.1,5.9
143,17.8,18.8,20.4
144,17.9,19.0,14.9
145,18.0,18.8,12.4
146,18.0,19.2,21.0
147,18.2,18.6,4.3
148,18.2,19.1,19.3
149,18.2,18.4,3.5
150,18.3,18.6,4.7
151,18.3,18.9,10.0
152,18.4,18.6,4.3
153,18.5,24.0,49.6
154,18.5,19.7,14.0
155,18.5,19.5,18.0
156,18.6,20.0,25.9
157,18.6,19.4,4.4
158,18.9,19.9,21.1
159,18.9,19.1,2.5
160,19.0,20.5,27.4
161,19.2,20.5,18.6
162,19.2,20.0,16.0
163,19.2,19.6,8.8
164,19.2,20.5,1.0
165,19.6,21.1,30.0
166,19.6,20.5,17.8
167,19.7,19.8,1.0
168,19.7,24.0,21.8
169,19.8,20.2,1.0
170,20.1,21.1,19.9
171,20.1,20.6,8.3
172,20.3,24.0,14.4
173,20.3,20.7,7.9
174,20.3,20.6,4.6
175,20.3,20.5,1.8
176,20.3,22.5,24.8
177,20.5,22.1,15.6
178,20.6,24.0,30.7
179,20.7,21.3,9.0
180,20.7,21.4,14.6
181,21.1,21.8,8.3
182,21.1,21.7,1.2
183,21.3,22.3,12.2
184,21.4,22.3,18.7
185,21.6,24.0,39.0
186,21.6,22.5,18.7
187,21.6,24.0,43.6
188,21.7,24.0,28.4
189,21.7,22.9,22.6
190,21.9,22.1,3.8
191,21.9,22.4,5.4
192,22.2,24.0,28.2
193,22.2,24.0,32.0
194,22.3,23.3,10.2
195,22.7,23.6,4.7
196,23.0,23.5,5.1
197,23.0,24.0,19.7
198,23.0,24.0,1.5
199,23.0,23.9,15.6
200,23.0,24.0,21.0
