index,arrival_time,departure_time,required_energy
237,14.9,15.2,3.0
238,14.9,16.5,19.8
239,14.9,16.0,18.2
240,15.1,16.2,11.8
241,15.1,16.3,19.0
242,15.2,19.2,39.1
243,15.2,15.6,7.2
244,15.2,15.6,2.0
245,15.2,15.5,1.3
246,15.2,15.6,5.8
247,15.3,15.6,2.3
248,15.3,15.7,6.5
249,15.3,15.8,7.7
250,15.3,15.5,3.4
251,15.3,15.5,3.3
252,15.4,16.8,25.8
253,15.6,16.4,7.0
254,15.6,17.5,22.8
255,15.7,17.4,28.5
256,15.7,16.6,12.2
257,15.7,17.0,18.8
258,15.8,16.1,1.0
259,15.8,16.6,7.4
260,15.8,16.0,4.1
261,15.8,16.4,6.5
262,15.8,19.4,32.7
263,15.8,16.4,7.7
264,15.9,18.6,41.0
265,15.9,16.7,16.7
266,16.1,16.5,3.4
267,16.1,16.8,11.2
268,16.1,17.1,19.8
269,16.1,16.2,1.1
270,16.1,16.9,12.6
271,16.2,17.7,21.2
272,16.2,18.3,27.6
273,16.3,18.3,35.9
274,16.3,16.9,9.6
275,16.4,20.5,29.3
276,16.4,17.0,6.9
277,16.4,17.6,20.0
278,16.5,16.8,3.1
279,16.5,17.9,7.0
280,16.5,17.8,25.5
281,16.5,16.7,2.0
282,16.6,16.9,2.3
283,16.6,17.0,4.8
284,16.6,18.6,38.8
285,16.8,17.0,2.8
286,16.8,17.2,5.4
287,16.8,17.0,2.7
288,16.9,17.4,5.5
289,16.9,17.5,5.2
290,17.0,17.9,18.2
291,17.0,18.0,19.8
292,17.1,18.3,9.6
293,17.1,18.5,27.5
294,17.1,18.9,28.2
295,17.2,18.5,23.3
296,17.2,17.7,9.3
297,17.3,19.1,15.9
298,17.5,17.8,1.0
299,17.5,17.7,3.6
300,17.6,17.8,4.3
301,17.6,17.8,3.2
302,17.7,18.6,10.6
303,17.7,18.1,6.2
304,17.7,19.1,26.2
305,17.7,18.6,19.3
306,17.7,18.9,15.5
307,17.8,19.0,14.2
308,17.8,22.3,14.7
309,17.9,19.0,22.8
310,18.0,22.5,14.4
311,18.1,20.1,13.5
312,18.2,19.1,14.4
313,18.2,18.9,13.9
314,18.3,19.1,15.4
315,18.3,18.7,8.1
316,18.3,18.5,3.0
317,18.4,19.8,30.3
318,18.5,22.0,20.9
319,18.5,18.8,5.5
320,18.5,18.9,5.3
321,18.5,19.0,9.2
322,18.6,19.0,7.9
323,18.6,19.0,6.3
324,18.7,19.6,13.8
325,18.7,20.1,21.8
326,19.0,19.2,3.5
327,19.0,23.7,24.7
328,19.1,19.5,7.7
329,19.1,20.2,11.7
330,19.1,19.8,8.2
331,19.1,19.4,6.5
332,19.1,19.7,11.4
333,19.2,21.6,44.3
334,19.2,20.5,27.8
335,19.3,21.3,30.5
336,19.4,20.7,14.8
337,19.5,20.3,11.8
338,19.5,20.6,14.1
339,19.5,20.9,17.6
340,19.6,24.0,33.0
341,19.6,19.8,2.1
342,19.7,20.5,16.7
343,19.8,20.1,4.6
344,19.8,20.1,3.9
345,19.8,22.8,24.4
346,19.9,22.6,31.1
347,20.1,21.6,21.1
348,20.2,21.3,17.9
349,20.2,21.5,26.4
350,20.2,24.0,18.4
351,20.2,21.4,25.3
352,20.4,21.5,20.9
353,20.4,21.2,10.4
354,20.6,21.0,3.6
355,20.7,21.2,7.8
356,20.8,22.2,21.0
357,21.0,21.8,14.5
358,21.0,21.7,9.0
359,21.0,21.5,7.5
360,21.1,21.7,11.8
361,21.2,21.8,7.9
362,21.3,22.2,8.3
363,21.4,22.5,9.7
364,21.6,23.0,27.9
365,21.7,24.0,29.9
366,21.7,22.8,15.8
367,21.8,22.2,8.3
368,21.8,24.0,30.6
369,21.9,23.4,22.0
370,21.9,22.4,6.0
371,21.9,22.6,5.7
372,22.0,24.0,28.0
373,22.0,24.0,31.9
374,22.2,22.4,3.6
375,22.3,22.8,6.6
376,22.4,24.0,28.4
377,22.4,22.6,2.9
378,22.5,24.0,30.5
379,22.6,22.8,2.1
380,22.6,23.3,11.3
381,22.7,23.9,23.0
382,22.7,24.0,16.0
383,22.8,23.0,2.5
384,22.8,23.8,19.2
385,22.8,23.0,3.7
386,23.0,23.8,14.9
387,23.0,24.0,18.2
388,23.0,23.5,5.4
389,23.0,23.5,10.8
390,23.0,24.0,21.1
391,23.0,23.3,4.9
392,23.0,24.0,16.0
393,23.0,24.0,19.3
394,23.0,23.8,12.8
395,23.0,24.0,14.9
396,23.0,23.5,8.6
397,23.0,23.3,5.9
398,23.0,24.0,20.0
399,23.0,23.3,5.4
400,23.0,24.0,17.0
