index,arrival_time,departure_time,required_energy
195,16.2,16.4,1.9
196,16.2,16.6,6.1
197,16.3,17.9,12.8
198,16.3,16.5,4.1
199,16.4,17.2,15.4
200,16.5,16.7,4.3
201,16.5,21.1,34.5
202,16.7,16.9,1.8
203,16.8,17.9,16.0
204,16.8,17.1,5.7
205,16.8,17.4,12.3
206,16.9,17.5,8.4
207,16.9,17.6,6.2
208,16.9,18.0,14.5
209,17.1,18.4,27.3
210,17.1,17.8,15.2
211,17.2,18.7,22.1
212,17.2,18.5,25.7
213,17.3,18.3,7.4
214,17.3,17.8,6.0
215,17.3,17.8,4.0
216,17.4,18.0,9.3
217,17.4,18.0,2.4
218,17.6,17.9,1.0
219,17.6,19.0,23.6
220,17.8,18.0,2.1
221,17.8,19.7,40.4
222,17.8,21.3,20.2
223,18.0,18.5,7.3
224,18.1,19.5,6.1
225,18.2,19.0,17.6
226,18.3,18.5,3.0
227,18.4,19.1,11.1
228,18.5,19.9,28.1
229,18.5,20.0,24.1
230,18.6,19.2,7.3
231,18.7,18.9,2.3
232,18.8,19.0,1.0
233,18.8,20.2,22.8
234,18.8,19.9,15.1
235,19.1,20.4,27.3
236,19.1,22.4,56.7
237,19.2,19.6,7.2
238,19.3,21.9,53.5
239,19.3,20.6,25.7
240,19.3,19.7,6.4
241,19.3,20.4,15.8
242,19.3,19.7,5.9
243,19.3,20.9,15.5
244,19.3,20.9,19.3
245,19.4,20.1,15.2
246,19.4,19.6,1.8
247,19.5,20.8,17.1
248,19.5,19.7,1.0
249,19.6,20.1,1.0
250,19.6,21.4,38.4
251,19.7,23.6,43.6
252,19.7,20.7,15.1
253,19.8,20.7,18.0
254,19.8,20.0,1.3
255,19.8,20.6,12.3
256,19.8,22.0,32.6
257,19.9,20.3,5.0
258,19.9,21.0,12.5
259,20.0,20.7,14.0
260,20.0,21.2,8.7
261,20.2,20.9,11.0
262,20.2,21.2,15.3
263,20.3,20.9,8.3
264,20.3,22.2,19.4
265,20.4,21.7,17.7
266,20.6,22.1,21.1
267,20.7,23.7,38.4
268,20.7,24.0,47.6
269,20.8,24.0,32.9
270,20.8,23.1,25.3
271,21.0,22.6,32.0
272,21.0,23.3,17.0
273,21.1,21.5,6.8
274,21.3,21.7,4.0
275,21.3,21.7,7.5
276,21.4,23.6,35.9
277,21.6,21.8,3.5
278,21.8,22.7,17.7
279,22.1,22.5,2.2
280,22.1,24.0,29.1
281,22.1,22.7,7.7
282,22.2,24.0,20.3
283,22.2,23.3,14.8
284,22.5,23.7,25.6
285,22.7,24.0,20.4
286,22.7,24.0,23.9
287,22.8,23.2,5.7
288,22.9,23.9,20.9
289,23.0,23.5,6.6
290,23.0,23.2,3.6
291,23.0,23.3,4.7
292,23.0,24.0,18.3
293,23.0,24.0,13.1
294,23.0,24.0,20.1
295,23.0,24.0,12.9
296,23.0,23.3,5.7
297,23.0,23.5,9.0
298,23.0,23.3,3.6
299,23.0,23.7,10.2
300,23.0,24.0,17.5
