index,arrival_time,departure_time,required_energy
181,21.6,22.9,21.9
182,21.7,22.9,4.4
183,21.8,22.8,21.9
184,21.8,23.5,10.6
185,22.0,23.7,29.3
186,22.1,23.5,13.3
187,22.2,23.0,17.2
188,22.3,22.5,3.8
189,22.4,24.0,30.6
190,23.0,24.0,20.9
191,23.0,24.0,20.5
192,23.0,24.0,19.8
193,23.0,24.0,16.1
194,23.0,24.0,17.1
195,23.0,23.5,2.9
196,23.0,23.3,3.7
197,23.0,24.0,15.0
198,23.0,24.0,20.6
199,23.0,24.0,20.2
200,23.0,23.9,19.0
