index,arrival_time,departure_time,required_energy
141,12.7,13.2,1.0
142,12.8,13.0,3.7
143,12.8,14.4,34.0
144,12.8,14.1,13.2
145,12.9,13.6,14.8
146,12.9,13.2,5.4
147,13.0,14.1,18.8
148,13.0,14.2,5.4
149,13.0,14.2,13.3
150,13.1,13.2,1.0
151,13.1,13.7,4.4
152,13.1,13.7,11.7
153,13.2,13.9,11.7
154,13.2,13.7,1.6
155,13.3,15.9,1.0
156,13.3,13.7,3.0
157,13.3,13.7,1.1
158,13.4,13.7,6.5
159,13.4,13.8,7.9
160,13.5,14.3,17.6
161,13.5,14.9,29.6
162,13.5,14.2,10.1
163,13.6,14.2,12.9
164,13.6,15.0,25.3
165,13.6,14.9,21.6
166,13.7,15.2,29.6
167,13.7,14.3,7.9
168,13.7,14.4,14.5
169,13.7,14.0,5.6
170,13.8,14.2,7.7
171,13.8,14.9,1.0
172,13.8,14.0,1.5
173,13.8,14.3,4.7
174,13.8,16.1,34.1
175,13.9,15.1,23.0
176,13.9,15.7,37.6
177,13.9,14.4,10.1
178,14.0,14.2,1.0
179,14.0,14.7,8.0
180,14.0,14.9,19.5
181,14.0,14.4,7.5
182,14.1,14.5,8.6
183,14.1,15.5,17.1
184,14.1,15.1,19.1
185,14.1,15.3,12.1
186,14.1,14.9,14.7
187,14.1,14.6,8.0
188,14.1,14.5,8.1
189,14.2,15.6,16.6
190,14.2,15.9,23.1
191,14.2,15.8,30.4
192,14.3,14.7,7.5
193,14.3,14.8,7.2
194,14.3,15.6,25.7
195,14.4,15.3,14.2
196,14.4,14.7,2.4
197,14.4,14.6,1.2
198,14.5,15.5,15.1
199,14.5,15.2,13.8
200,14.5,15.7,21.2
201,14.5,15.7,10.3
202,14.6,15.3,14.4
203,14.6,15.7,19.0
204,14.6,15.3,10.5
205,14.7,15.1,3.0
206,14.7,16.2,22.9
207,14.7,15.4,7.1
208,14.8,16.6,11.6
209,14.9,15.5,9.8
210,14.9,16.3,18.6
211,14.9,15.1,2.7
212,14.9,17.7,33.4
213,14.9,15.9,15.9
214,15.0,15.6,11.2
215,15.0,16.3,24.3
216,15.0,15.7,11.1
217,15.1,16.3,20.3
218,15.1,16.4,10.2
219,15.1,16.5,18.1
220,15.1,16.0,7.7
221,15.1,15.5,8.6
222,15.1,16.1,13.2
223,15.1,20.4,43.2
224,15.2,15.9,10.2
225,15.2,16.9,32.0
226,15.2,15.5,1.3
227,15.2,16.1,12.5
228,15.3,18.6,45.6
229,15.3,16.0,7.1
230,15.4,16.9,29.7
231,15.4,16.2,13.4
232,15.4,16.9,31.4
233,15.4,15.7,4.5
234,15.5,16.1,2.3
235,15.5,15.8,3.7
236,15.6,24.0,41.2
237,15.7,20.6,34.3
238,15.8,16.3,6.4
239,15.8,17.0,19.0
240,15.9,17.7,21.2
241,15.9,16.5,12.3
242,15.9,21.8,30.4
243,15.9,16.7,16.6
244,16.0,17.1,21.0
245,16.0,17.1,20.6
246,16.0,17.1,12.3
247,16.0,17.6,29.6
248,16.1,16.3,4.2
249,16.1,17.9,17.7
250,16.2,17.5,24.2
251,16.2,16.7,10.8
252,16.2,16.6,8.5
253,16.2,16.7,5.4
254,16.3,17.0,13.1
255,16.3,17.5,16.6
256,16.4,17.6,16.0
257,16.4,16.7,3.7
258,16.4,17.5,16.7
259,16.4,18.1,19.2
260,16.4,16.8,7.3
261,16.5,17.4,15.0
262,16.5,17.6,8.9
263,16.5,16.8,5.9
264,16.6,16.7,1.0
265,16.6,17.3,12.8
266,16.7,19.0,21.2
267,16.7,17.6,14.4
268,16.8,18.1,27.0
269,16.9,18.5,27.1
270,16.9,17.5,12.5
271,16.9,17.5,6.9
272,16.9,18.6,35.5
273,17.0,18.0,18.6
274,17.0,17.4,6.7
275,17.1,18.2,24.0
276,17.1,18.1,9.8
277,17.2,18.6,25.3
278,17.2,18.5,22.6
279,17.3,17.5,4.1
280,17.3,18.2,12.5
281,17.3,17.8,7.8
282,17.3,19.9,35.4
283,17.3,19.3,42.7
284,17.6,18.0,1.9
285,17.7,18.2,6.6
286,17.7,17.9,4.1
287,17.8,19.9,27.2
288,17.8,18.2,3.9
289,17.8,18.0,1.8
290,17.8,18.3,7.8
291,17.8,18.0,2.6
292,17.9,18.9,17.7
293,17.9,19.4,28.9
294,18.0,22.0,39.0
295,18.2,19.5,20.9
296,18.3,19.6,20.4
297,18.4,19.8,12.9
298,18.4,20.7,19.9
299,18.4,18.6,3.9
300,18.5,18.9,8.6
301,18.5,19.1,9.9
302,18.5,18.8,6.6
303,18.6,19.0,5.5
304,18.6,20.0,27.1
305,18.7,21.8,31.5
306,18.8,21.3,42.7
307,18.9,19.1,1.7
308,18.9,20.0,22.4
309,19.0,19.9,16.6
310,19.0,19.5,10.3
311,19.1,19.8,11.8
312,19.1,20.0,11.3
313,19.1,22.4,24.3
314,19.1,20.7,33.3
315,19.2,19.8,10.0
316,19.2,19.8,10.1
317,19.2,24.0,40.5
318,19.2,20.2,10.7
319,19.3,20.5,20.6
320,19.3,19.9,9.6
321,19.3,20.0,8.9
322,19.3,20.0,6.0
323,19.3,20.9,19.9
324,19.6,21.0,20.4
325,19.6,21.1,13.0
326,19.6,22.2,23.4
327,19.7,21.5,17.9
328,19.8,20.3,10.4
329,19.8,21.2,25.4
330,19.8,20.1,5.6
331,19.9,21.2,22.7
332,19.9,23.6,19.6
333,19.9,20.3,2.6
334,20.0,21.7,26.8
335,20.0,20.7,13.1
336,20.1,20.8,11.9
337,20.1,24.0,17.3
338,20.1,21.9,22.4
339,20.2,21.0,12.2
340,20.2,20.7,4.8
341,20.3,20.9,12.0
342,20.3,21.7,27.1
343,20.3,20.5,3.9
344,20.4,21.6,18.9
345,20.4,24.0,31.9
346,20.4,21.3,8.6
347,20.4,20.6,2.8
348,20.6,22.0,14.1
349,20.6,21.4,3.3
350,20.6,21.5,17.9
351,20.6,23.3,41.1
352,20.7,21.0,6.2
353,20.7,22.2,13.1
354,20.7,24.0,12.7
355,20.8,24.0,20.0
356,20.9,21.5,7.3
357,20.9,21.4,5.6
358,20.9,22.5,22.0
359,20.9,22.8,29.8
360,21.0,21.5,8.7
361,21.1,22.8,32.2
362,21.1,21.9,12.4
363,21.3,24.0,35.9
364,21.3,22.4,16.9
365,21.3,23.9,19.4
366,21.4,23.0,26.8
367,21.4,21.8,7.9
368,21.6,22.4,15.4
369,21.7,23.2,24.1
370,21.7,22.1,3.6
371,21.7,23.2,20.8
372,22.0,23.5,18.1
373,22.2,23.5,23.7
374,22.3,24.0,34.6
375,22.4,24.0,21.0
376,22.4,23.5,16.1
377,22.4,23.6,24.1
378,22.5,22.7,3.3
379,22.5,23.1,5.6
380,22.6,22.9,3.7
381,22.6,23.8,22.4
382,22.7,23.0,5.0
383,22.8,23.2,5.4
384,22.9,24.0,23.5
385,23.0,23.5,10.5
386,23.0,24.0,17.5
387,23.0,23.7,11.8
388,23.0,23.1,1.7
389,23.0,23.7,11.0
390,23.0,23.4,7.5
391,23.0,23.4,5.3
392,23.0,23.4,7.9
393,23.0,23.4,6.2
394,23.0,23.3,6.2
395,23.0,24.0,18.5
396,23.0,23.4,4.6
397,23.0,23.6,10.7
398,23.0,24.0,15.0
399,23.0,24.0,9.4
400,23.0,23.9,16.8
