index,arrival_time,departure_time,required_energy
359,21.2,21.5,6.2
360,21.2,21.7,10.8
361,21.3,22.8,31.4
362,21.4,21.8,7.9
363,21.5,22.9,29.3
364,21.7,21.9,2.5
365,21.7,22.2,10.5
366,21.7,22.0,4.6
367,21.7,24.0,31.0
368,21.8,23.1,18.1
369,21.8,22.8,14.4
370,21.8,22.6,11.1
371,21.8,22.3,6.0
372,21.8,23.0,23.1
373,22.0,22.2,1.0
374,22.1,22.6,7.7
375,22.2,22.9,8.9
376,22.3,22.9,9.7
377,22.4,24.0,27.4
378,22.4,22.5,1.5
379,22.5,23.7,18.2
380,22.5,23.0,8.2
381,22.7,24.0,13.1
382,22.8,23.1,4.8
383,22.9,24.0,21.0
384,22.9,24.0,17.8
385,23.0,23.5,10.8
386,23.0,24.0,13.2
387,23.0,23.4,7.2
388,23.0,23.6,12.0
389,23.0,23.5,6.2
390,23.0,23.6,10.8
391,23.0,24.0,17.1
392,23.0,24.0,12.6
393,23.0,24.0,18.2
394,23.0,23.9,15.6
395,23.0,24.0,21.6
396,23.0,23.6,9.2
397,23.0,23.9,7.4
398,23.0,23.5,9.7
399,23.0,23.3,5.9
400,23.0,23.2,1.4
