index,arrival_time,departure_time,required_energy
80,10.7,12.3,15.9
81,10.8,12.1,28.2
82,10.8,12.2,14.5
83,10.9,14.0,50.6
84,10.9,11.7,3.5
85,10.9,11.2,5.2
86,10.9,11.7,17.5
87,10.9,11.2,4.3
88,11.0,11.4,1.0
89,11.1,11.9,15.8
90,11.1,11.3,3.3
91,11.2,12.5,7.2
92,11.2,13.0,23.5
93,11.3,12.6,26.6
94,11.3,12.0,8.7
95,11.3,12.9,30.3
96,11.3,11.9,9.4
97,11.3,11.9,11.4
98,11.3,13.0,33.8
99,11.4,11.6,4.3
100,11.4,11.7,1.0
101,11.4,11.6,2.6
102,11.5,12.0,8.6
103,11.5,12.7,22.9
104,11.5,12.5,21.6
105,11.5,12.2,13.7
106,11.6,13.5,31.5
107,11.6,11.8,1.0
108,11.7,12.2,9.6
109,11.7,13.0,26.5
110,11.7,13.1,27.3
111,11.7,12.1,2.7
112,11.7,12.5,17.4
113,11.7,12.4,13.6
114,11.8,12.3,3.9
115,11.9,13.1,23.2
116,12.0,13.2,20.0
117,12.0,12.5,5.4
118,12.1,13.0,13.2
119,12.1,13.7,20.6
120,12.1,13.7,23.3
121,12.2,13.9,34.0
122,12.2,12.7,4.2
123,12.2,13.6,15.7
124,12.2,13.5,21.9
125,12.2,14.4,33.4
126,12.3,13.0,13.0
127,12.3,12.8,7.0
128,12.3,12.5,1.0
129,12.3,13.8,13.6
130,12.4,14.5,14.4
131,12.4,13.2,9.9
132,12.4,24.0,49.9
133,12.4,13.1,8.4
134,12.4,14.2,18.5
135,12.4,14.1,24.1
136,12.5,13.0,9.7
137,12.5,13.4,13.2
138,12.6,14.2,19.0
139,12.6,13.9,23.6
140,12.6,13.2,11.5
141,12.6,14.0,19.1
142,12.6,12.8,1.0
143,12.7,20.0,34.6
144,12.7,14.0,17.0
145,12.7,14.3,23.6
146,12.8,17.5,10.3
147,12.8,13.7,17.2
148,12.9,13.1,3.2
149,13.0,14.2,4.4
150,13.0,14.1,20.6
151,13.1,13.8,9.4
152,13.2,14.3,19.5
153,13.2,14.4,18.9
154,13.2,14.4,9.0
155,13.2,13.5,1.0
156,13.3,14.6,19.3
157,13.3,14.3,7.5
158,13.3,13.8,6.5
159,13.3,14.4,22.4
160,13.4,14.0,8.6
161,13.4,14.3,19.5
162,13.4,15.4,37.9
163,13.4,13.8,4.6
164,13.5,14.3,15.5
165,13.5,14.3,11.5
166,13.5,14.1,5.7
167,13.6,14.3,8.9
168,13.6,14.0,4.0
169,13.6,15.1,14.5
170,13.6,14.0,6.3
171,13.6,14.0,2.6
172,13.7,14.5,14.6
173,13.7,14.9,21.3
174,13.7,14.1,5.8
175,13.7,14.6,13.0
176,13.7,15.1,30.2
177,13.8,14.2,4.3
178,13.8,14.1,6.1
179,13.8,15.9,41.7
180,13.9,14.8,14.6
181,13.9,15.0,15.6
182,14.0,15.0,21.2
183,14.0,15.3,23.1
184,14.0,14.9,8.6
185,14.0,14.9,15.1
186,14.1,14.8,7.2
187,14.1,14.6,10.7
188,14.1,14.4,3.8
189,14.2,14.9,14.4
190,14.3,15.7,18.1
191,14.3,18.0,42.9
192,14.3,15.0,7.2
193,14.4,16.1,32.3
194,14.4,15.0,11.3
195,14.4,14.9,5.2
196,14.5,16.1,31.5
197,14.6,15.9,21.1
198,14.6,15.3,13.8
199,14.6,15.2,7.0
200,14.6,15.8,21.0
201,14.6,15.9,17.7
202,14.7,16.1,18.4
203,14.7,14.9,1.9
204,14.8,17.4,31.4
205,14.8,15.5,10.4
206,14.8,15.2,3.2
207,14.9,15.1,4.2
208,15.0,16.1,23.6
209,15.0,16.1,12.9
210,15.0,16.0,13.3
211,15.0,15.6,11.0
212,15.0,16.4,26.9
213,15.1,15.8,12.3
214,15.1,15.3,2.2
215,15.2,16.7,32.5
216,15.2,15.4,1.0
217,15.3,16.3,10.3
218,15.3,16.8,20.2
219,15.3,15.6,5.3
220,15.3,16.0,9.5
221,15.4,16.5,13.4
222,15.4,17.8,32.5
223,15.4,16.3,13.5
224,15.4,16.9,27.8
225,15.4,21.4,41.4
226,15.5,16.8,24.1
227,15.5,19.0,14.8
228,15.5,16.7,1.0
229,15.5,16.9,28.7
230,15.5,16.7,17.6
231,15.5,15.7,3.1
232,15.5,16.1,7.0
233,15.5,16.3,16.7
234,15.6,16.9,17.0
235,15.6,16.0,1.5
236,15.7,17.2,31.3
237,15.8,16.0,2.3
238,15.8,16.4,11.1
239,15.9,17.1,9.6
240,15.9,17.3,25.9
241,15.9,16.4,2.0
242,15.9,17.3,18.5
243,16.0,17.1,10.5
244,16.0,17.3,19.9
245,16.0,16.5,10.8
246,16.0,17.0,21.7
247,16.0,17.0,13.6
248,16.1,16.4,6.1
249,16.1,17.3,18.2
250,16.1,16.3,2.5
251,16.2,16.7,4.6
252,16.2,16.8,2.5
253,16.3,17.4,15.3
254,16.3,17.4,23.9
255,16.3,16.9,1.0
256,16.3,21.2,29.3
257,16.4,17.8,25.0
258,16.4,16.6,4.1
259,16.4,17.0,10.9
260,16.4,18.1,32.5
261,16.4,22.5,38.1
262,16.5,16.8,1.9
263,16.6,17.2,6.5
264,16.6,17.6,18.0
265,16.7,17.0,4.8
266,16.8,18.8,37.6
267,16.9,17.9,18.4
268,16.9,19.5,31.9
269,16.9,17.3,6.2
270,16.9,19.2,47.8
271,16.9,18.2,16.3
272,17.0,18.0,7.9
273,17.0,18.1,22.8
274,17.0,17.3,5.5
275,17.0,17.7,8.2
276,17.1,20.7,39.3
277,17.1,17.5,2.4
278,17.1,21.4,39.7
279,17.2,18.0,8.8
280,17.2,19.3,41.2
281,17.2,18.1,17.4
282,17.2,18.3,22.6
283,17.3,19.1,14.0
284,17.3,18.3,16.2
285,17.4,17.9,4.4
286,17.5,19.0,29.9
287,17.6,17.9,6.5
288,17.6,19.5,34.9
289,17.6,18.3,6.7
290,17.6,23.0,34.1
291,17.7,19.6,4.8
292,17.7,18.2,7.3
293,17.7,18.1,6.6
294,17.8,19.3,26.4
295,17.9,18.2,6.6
296,17.9,18.3,3.1
297,18.0,18.7,7.1
298,18.0,18.9,17.5
299,18.0,19.2,21.8
300,18.1,19.0,19.3
301,18.1,18.4,5.6
302,18.1,19.3,22.3
303,18.2,18.4,2.3
304,18.2,20.1,32.9
305,18.2,20.3,13.5
306,18.3,19.3,2.8
307,18.4,19.0,7.7
308,18.5,19.2,13.0
309,18.6,19.7,20.2
310,18.6,19.7,23.8
311,18.7,20.1,21.6
312,18.7,21.7,60.6
313,18.7,19.5,15.2
314,18.7,19.4,14.9
315,18.8,19.7,7.3
316,18.8,19.6,12.8
317,18.9,19.1,1.0
318,19.0,20.5,30.4
319,19.0,20.2,18.1
320,19.1,19.3,2.3
321,19.1,19.5,7.4
322,19.1,19.6,6.3
323,19.2,20.0,8.9
324,19.2,20.0,15.3
325,19.2,20.0,16.0
326,19.2,19.4,2.9
327,19.3,20.1,12.4
328,19.3,21.8,16.3
329,19.4,19.7,6.0
330,19.5,21.4,38.6
331,19.6,21.0,14.2
332,19.7,21.5,39.4
333,19.8,20.7,11.2
334,19.8,20.0,1.0
335,20.0,21.2,21.9
336,20.0,21.4,27.0
337,20.0,20.2,3.9
338,20.1,21.2,17.2
339,20.1,23.8,47.8
340,20.1,20.9,15.9
341,20.2,24.0,33.8
342,20.4,21.0,6.9
343,20.5,21.2,8.3
344,20.5,21.3,16.0
345,20.6,21.4,8.3
346,20.6,21.1,6.0
347,20.6,22.3,23.7
348,20.7,21.1,7.6
349,20.8,22.7,28.9
350,20.9,22.1,25.1
351,20.9,21.1,3.5
352,20.9,22.2,14.9
353,21.0,21.1,1.1
354,21.1,21.4,6.2
355,21.1,22.0,16.9
356,21.2,22.5,20.1
357,21.2,22.0,15.8
358,21.3,21.8,6.2
359,21.4,22.1,8.9
360,21.4,22.7,15.5
361,21.4,23.1,29.7
362,21.5,23.1,19.8
363,21.5,22.9,28.8
364,21.6,23.0,17.2
365,21.7,22.7,13.9
366,21.7,22.2,7.7
367,21.8,22.0,1.5
368,21.9,22.5,3.8
369,22.0,22.2,1.0
370,22.0,24.0,17.1
371,22.0,23.8,33.7
372,22.1,22.3,1.0
373,22.1,23.1,20.8
374,22.2,22.5,5.3
375,22.2,24.0,36.9
376,22.2,22.6,7.7
377,22.4,23.7,14.7
378,22.4,24.0,19.7
379,22.4,24.0,31.0
380,22.5,24.0,18.8
381,22.5,23.3,15.0
382,23.0,23.4,8.2
383,23.0,23.4,4.8
384,23.0,23.6,10.0
385,23.0,23.9,6.5
386,23.0,23.2,1.0
387,23.0,23.2,2.8
388,23.0,24.0,19.5
389,23.0,23.2,4.0
390,23.0,24.0,11.4
391,23.0,23.6,9.5
392,23.0,24.0,21.9
393,23.0,23.4,6.9
394,23.0,24.0,20.0
395,23.0,23.6,4.2
396,23.0,23.8,11.7
397,23.0,23.7,14.2
398,23.0,24.0,9.3
399,23.0,24.0,22.0
400,23.0,23.8,15.7
