index,arrival_time,departure_time,required_energy
73,9.8,16.5,34.5
74,9.8,10.3,6.5
75,10.1,11.5,30.2
76,10.2,10.8,8.7
77,10.2,10.8,8.9
78,10.2,10.5,5.0
79,10.3,11.9,24.0
80,10.4,11.3,13.9
81,10.4,16.7,34.9
82,10.5,12.0,18.7
83,10.6,11.9,26.7
84,10.6,12.3,21.2
85,10.6,11.7,18.1
86,10.6,10.8,3.6
87,10.7,12.2,20.5
88,10.8,11.6,16.8
89,10.9,11.3,4.8
90,10.9,12.4,26.9
91,11.0,16.3,31.1
92,11.1,12.3,20.2
93,11.1,12.6,23.9
94,11.2,12.4,15.9
95,11.2,11.7,2.3
96,11.2,11.7,6.1
97,11.2,12.8,28.2
98,11.3,12.7,28.9
99,11.3,12.0,14.2
100,11.4,11.6,1.9
101,11.4,11.6,1.0
102,11.4,13.3,14.7
103,11.5,13.2,21.7
104,11.6,12.1,6.2
105,11.6,12.0,8.6
106,11.6,13.3,15.1
107,11.6,12.0,6.0
108,11.6,12.0,5.7
109,11.6,12.8,20.9
110,11.7,13.4,35.0
111,11.7,12.8,19.9
112,11.7,12.1,4.0
113,11.8,13.8,26.2
114,11.8,12.8,16.7
115,11.8,16.4,17.2
116,11.9,12.3,5.9
117,11.9,12.7,9.6
118,12.1,13.6,26.5
119,12.2,13.2,8.8
120,12.2,13.5,19.2
121,12.3,12.4,2.0
122,12.6,12.8,1.0
123,12.6,17.2,75.5
124,12.6,13.3,12.2
125,12.6,13.2,7.6
126,12.6,13.9,28.4
127,12.7,16.7,13.4
128,12.8,13.2,7.6
129,12.9,14.7,17.8
130,13.0,13.3,1.0
131,13.0,14.1,17.2
132,13.0,13.8,7.2
133,13.1,13.6,4.9
134,13.1,13.8,6.8
135,13.1,13.9,15.0
136,13.1,13.7,6.6
137,13.2,13.7,9.8
138,13.2,17.6,31.0
139,13.2,13.6,2.5
140,13.3,14.6,28.1
141,13.4,14.9,18.6
142,13.4,14.4,21.3
143,13.5,14.0,10.0
144,13.5,14.0,4.8
145,13.5,15.2,19.5
146,13.6,14.6,19.4
147,13.6,14.6,13.8
148,13.6,15.9,45.8
149,13.8,15.8,20.0
150,13.9,18.0,24.1
151,14.1,14.6,8.8
152,14.1,15.8,20.4
153,14.2,14.5,4.6
154,14.3,15.3,19.7
155,14.4,15.2,11.9
156,14.5,15.6,14.0
157,14.5,15.7,14.8
158,14.5,15.1,5.8
159,14.5,15.7,25.2
160,14.5,15.7,18.7
161,14.5,16.6,21.0
162,14.6,15.4,14.1
163,14.6,15.9,28.3
164,14.6,15.3,8.7
165,14.7,15.8,21.2
166,14.7,15.6,13.3
167,14.8,15.9,19.4
168,14.9,15.9,13.9
169,14.9,16.7,34.5
170,14.9,15.2,2.6
171,15.0,16.6,31.9
172,15.0,16.4,22.7
173,15.0,15.4,1.4
174,15.0,16.4,27.5
175,15.1,17.3,21.1
176,15.2,15.7,3.1
177,15.2,15.5,1.0
178,15.2,16.1,16.8
179,15.2,16.1,13.5
180,15.2,16.3,16.7
181,15.3,15.7,6.6
182,15.3,15.6,5.7
183,15.4,16.2,7.7
184,15.5,16.1,11.7
185,15.5,15.8,1.6
186,15.6,18.0,37.0
187,15.7,16.2,7.9
188,16.0,16.2,2.3
189,16.0,16.8,13.2
190,16.0,17.5,31.8
191,16.1,23.7,15.7
192,16.2,16.6,7.1
193,16.3,18.1,28.3
194,16.3,16.9,12.1
195,16.3,17.0,13.6
196,16.4,19.0,10.1
197,16.4,17.1,13.0
198,16.4,17.5,19.4
199,16.4,17.1,4.1
200,16.4,16.6,1.8
201,16.5,22.0,24.9
202,16.6,17.9,18.0
203,16.6,23.5,44.3
204,16.8,18.0,15.1
205,16.8,17.3,6.4
206,16.8,18.1,28.5
207,16.9,17.1,3.8
208,17.0,17.9,10.5
209,17.0,18.8,32.4
210,17.1,18.5,10.7
211,17.1,17.7,11.3
212,17.1,17.9,12.5
213,17.5,18.1,11.3
214,17.5,20.7,16.2
215,17.6,18.3,14.6
216,17.7,18.3,3.0
217,17.7,24.0,26.7
218,17.7,18.7,19.1
219,17.8,18.1,6.3
220,18.0,18.2,3.9
221,18.1,18.6,6.7
222,18.2,21.6,28.8
223,18.2,19.7,8.0
224,18.3,19.1,14.9
225,18.4,19.4,18.7
226,18.4,19.5,20.8
227,18.5,19.6,17.2
228,18.5,18.7,1.0
229,18.6,19.1,1.0
230,18.7,20.6,40.8
231,18.7,19.7,17.4
232,18.7,19.1,5.9
233,18.8,20.0,24.1
234,18.8,19.3,11.0
235,18.9,21.4,42.9
236,18.9,19.7,15.9
237,18.9,19.9,17.2
238,18.9,19.8,13.0
239,19.0,20.0,21.2
240,19.1,19.7,1.0
241,19.2,19.4,3.1
242,19.2,20.7,25.9
243,19.5,20.9,25.6
244,19.5,19.9,8.1
245,19.5,20.6,18.8
246,19.6,24.0,30.4
247,19.7,20.4,7.1
248,19.7,20.6,16.9
249,19.8,20.3,10.6
250,19.8,20.7,12.9
251,19.9,21.4,22.2
252,19.9,20.7,9.8
253,19.9,20.1,4.1
254,20.0,21.3,16.4
255,20.1,21.2,22.9
256,20.3,20.7,7.9
257,20.3,20.8,8.1
258,20.3,20.5,3.8
259,20.4,20.8,5.5
260,20.6,21.2,12.7
261,20.7,21.1,7.1
262,20.7,22.7,18.7
263,20.8,22.5,36.7
264,20.8,22.0,20.5
265,20.8,21.4,9.2
266,20.9,21.3,1.0
267,20.9,22.0,14.9
268,21.0,21.5,8.9
269,21.0,21.3,4.1
270,21.1,21.5,2.4
271,21.3,21.5,3.7
272,21.3,22.1,16.4
273,21.4,21.8,2.5
274,21.4,24.0,48.1
275,21.5,23.1,29.0
276,21.5,22.7,24.9
277,21.5,22.0,9.8
278,21.6,23.0,24.7
279,22.0,22.9,13.0
280,22.0,23.7,30.0
281,22.1,22.3,3.9
282,22.2,23.3,20.0
283,22.3,24.0,18.7
284,22.3,23.6,14.1
285,22.4,23.3,16.0
286,22.4,22.8,6.2
287,22.4,24.0,26.4
288,22.4,24.0,31.6
289,22.5,23.9,23.0
290,22.5,23.1,6.1
291,22.6,23.8,8.9
292,22.6,24.0,12.9
293,23.0,24.0,21.8
294,23.0,24.0,20.2
295,23.0,23.6,11.8
296,23.0,24.0,13.9
297,23.0,24.0,12.2
298,23.0,24.0,11.9
299,23.0,23.3,1.9
300,23.0,23.4,8.6
