index,arrival_time,departure_time,required_energy
156,19.1,21.2,18.7
157,19.2,21.4,23.0
158,19.2,21.4,12.7
159,19.2,19.4,1.2
160,19.4,19.7,4.1
161,19.5,20.3,17.0
162,19.6,24.0,42.3
163,19.7,20.1,7.7
164,19.7,20.6,11.2
165,19.7,20.9,11.2
166,19.7,22.6,30.3
167,19.8,21.3,19.8
168,19.9,20.8,18.8
169,20.0,20.2,3.3
170,20.4,20.8,7.0
171,20.4,20.9,10.9
172,20.4,21.3,15.1
173,20.5,21.1,10.8
174,20.5,21.9,24.4
175,20.5,21.6,20.6
176,20.6,22.4,20.7
177,20.9,21.5,9.3
178,20.9,21.2,5.9
179,20.9,22.0,20.5
180,20.9,21.2,1.7
181,20.9,21.1,4.3
182,21.0,21.4,8.0
183,21.2,21.8,12.7
184,21.2,24.0,39.2
185,21.3,21.8,4.1
186,21.6,24.0,32.0
187,21.7,22.9,25.4
188,21.9,23.3,9.9
189,21.9,22.1,1.0
190,22.2,24.0,27.3
191,22.3,23.3,16.9
192,22.8,22.9,1.0
193,22.8,23.6,5.6
194,22.9,23.1,1.1
195,22.9,23.1,1.0
196,23.0,23.4,8.0
197,23.0,23.4,7.5
198,23.0,23.9,15.2
199,23.0,24.0,17.7
200,23.0,23.3,6.0
