index,arrival_time,departure_time,required_energy
223,17.8,19.0,15.8
224,18.0,19.5,21.7
225,18.0,18.5,10.0
226,18.1,19.1,15.0
227,18.2,18.8,10.4
228,18.2,18.6,4.8
229,18.2,18.6,4.1
230,18.4,19.1,5.1
231,18.4,18.9,3.8
232,18.4,19.4,15.0
233,18.4,20.0,12.9
234,18.5,20.4,34.0
235,18.5,20.2,33.0
236,18.6,20.4,23.5
237,18.6,19.4,9.9
238,18.6,19.4,12.7
239,18.6,20.0,29.3
240,18.6,22.7,27.3
241,18.6,19.0,1.6
242,18.7,20.0,17.1
243,18.7,19.8,18.5
244,18.7,19.6,17.9
245,18.8,19.7,19.7
246,18.9,20.4,24.5
247,19.2,20.0,17.6
248,19.2,19.4,2.4
249,19.4,19.8,6.2
250,19.4,19.6,3.7
251,19.5,19.9,6.1
252,19.6,20.1,4.7
253,19.7,20.2,6.3
254,19.7,22.1,40.9
255,19.8,20.1,1.1
256,19.8,20.8,15.8
257,19.8,21.0,22.1
258,19.9,20.1,2.6
259,20.0,21.7,30.2
260,20.0,20.7,14.9
261,20.2,20.8,8.0
262,20.3,24.0,34.5
263,20.3,21.7,23.3
264,20.3,21.1,16.1
265,20.4,20.8,2.3
266,20.5,22.0,26.2
267,20.7,21.2,10.8
268,20.7,22.2,22.4
269,20.7,21.1,4.5
270,20.8,21.6,8.7
271,20.9,21.4,9.6
272,21.1,22.1,21.0
273,21.1,23.1,42.5
274,21.1,21.8,15.3
275,21.2,22.2,12.5
276,21.2,22.1,16.9
277,21.3,22.2,17.8
278,21.3,24.0,31.1
279,21.3,22.7,2.2
280,21.4,22.5,22.1
281,21.5,22.1,13.1
282,21.7,22.2,1.5
283,21.7,22.2,10.3
284,21.8,23.7,24.3
285,21.9,23.3,27.3
286,22.1,22.2,1.0
287,22.1,22.7,6.7
288,22.1,22.5,6.2
289,22.1,23.1,18.5
290,22.2,23.4,23.1
291,22.2,22.6,7.4
292,22.3,22.9,9.9
293,22.3,24.0,28.8
294,22.3,23.1,16.8
295,22.7,24.0,13.0
296,22.7,23.0,6.0
297,23.0,23.3,2.0
298,23.0,23.3,4.2
299,23.0,24.0,18.0
300,23.0,23.3,5.4
