index,arrival_time,departure_time,required_energy
102,11.1,12.2,23.6
103,11.1,13.2,40.2
104,11.2,12.4,26.0
105,11.4,12.9,14.6
106,11.4,11.8,8.1
107,11.4,12.4,12.2
108,11.4,12.1,10.3
109,11.5,13.2,29.8
110,11.5,11.9,7.5
111,11.5,12.4,13.1
112,11.5,12.7,16.6
113,11.6,12.4,13.7
114,11.6,12.6,12.4
115,11.6,12.0,5.6
116,11.6,13.7,43.1
117,11.7,12.6,17.4
118,11.7,15.9,34.7
119,11.7,12.4,1.3
120,11.7,12.5,17.6
121,11.7,12.1,6.1
122,11.7,13.6,19.1
123,11.8,12.7,18.6
124,11.8,13.1,15.4
125,11.8,12.5,11.3
126,11.8,12.8,21.8
127,11.8,12.4,13.1
128,11.9,13.4,29.2
129,11.9,13.2,12.7
130,12.0,12.7,3.7
131,12.0,13.1,20.4
132,12.1,12.7,12.6
133,12.1,13.0,18.5
134,12.1,12.5,6.1
135,12.1,13.5,24.3
136,12.2,13.1,19.1
137,12.2,13.3,6.6
138,12.3,12.5,1.3
139,12.4,13.8,18.0
140,12.4,13.5,20.0
141,12.4,12.6,3.2
142,12.4,13.8,19.0
143,12.5,12.9,7.3
144,12.5,12.9,5.2
145,12.6,13.6,21.7
146,12.6,13.2,3.2
147,12.6,14.0,16.1
148,12.7,14.2,21.8
149,12.7,13.1,5.4
150,12.7,14.5,28.8
151,12.7,12.9,1.0
152,12.7,13.9,26.4
153,12.7,13.8,24.1
154,12.7,14.2,25.5
155,12.8,14.6,20.5
156,12.9,14.6,31.0
157,12.9,14.0,19.5
158,12.9,13.6,9.9
159,13.0,13.2,3.9
160,13.0,13.2,4.2
161,13.0,14.0,15.4
162,13.0,13.9,17.9
163,13.2,14.3,17.6
164,13.3,14.6,19.8
165,13.3,14.5,19.5
166,13.3,14.7,18.0
167,13.4,14.9,18.3
168,13.4,13.9,7.3
169,13.5,14.7,1.0
170,13.5,16.0,32.5
171,13.5,15.0,27.8
172,13.6,17.3,23.1
173,13.6,15.1,22.2
174,13.8,15.8,27.4
175,13.8,15.1,12.9
176,13.8,15.6,26.7
177,13.8,15.4,17.8
178,13.8,14.5,13.9
179,13.8,15.2,13.1
180,13.9,15.4,20.7
181,13.9,14.9,18.5
182,14.0,15.7,31.8
183,14.0,15.0,16.0
184,14.0,14.2,1.0
185,14.0,14.3,4.5
186,14.0,15.4,20.9
187,14.1,14.5,7.9
188,14.1,15.1,14.2
189,14.1,14.6,8.2
190,14.1,16.0,32.9
191,14.2,14.8,11.5
192,14.2,15.2,6.4
193,14.2,14.5,1.9
194,14.3,16.6,43.5
195,14.4,15.4,8.1
196,14.4,15.4,9.9
197,14.5,15.3,15.2
198,14.5,15.2,11.9
199,14.5,15.8,26.2
200,14.5,15.2,5.5
201,14.6,15.0,8.5
202,14.6,15.2,10.8
203,14.6,14.7,1.0
204,14.6,15.5,18.9
205,14.7,15.1,5.3
206,14.7,16.5,1.3
207,14.8,16.0,24.9
208,14.8,15.7,17.4
209,14.9,16.4,13.5
210,14.9,15.4,7.7
211,14.9,15.1,3.0
212,14.9,17.7,40.6
213,15.0,16.6,31.0
214,15.0,15.3,1.0
215,15.0,15.9,12.4
216,15.2,16.7,21.5
217,15.2,16.3,19.0
218,15.2,15.6,8.5
219,15.3,16.1,17.3
220,15.3,16.9,31.9
221,15.3,15.8,4.6
222,15.4,15.9,8.6
223,15.4,15.7,5.6
224,15.4,16.6,26.4
225,15.4,16.9,18.3
226,15.4,15.6,1.8
227,15.4,16.2,16.6
228,15.5,16.5,11.6
229,15.5,21.3,6.5
230,15.5,15.9,5.2
231,15.5,16.8,20.1
232,15.5,16.2,9.3
233,15.6,16.0,6.5
234,15.6,17.1,31.4
235,15.7,16.2,5.9
236,15.7,17.4,32.7
237,15.7,16.1,5.8
238,15.7,17.0,9.1
239,15.7,16.8,10.5
240,15.7,16.6,13.8
241,15.9,16.3,8.6
242,16.0,16.3,2.5
243,16.0,16.2,3.2
244,16.2,17.6,29.7
245,16.2,17.6,25.5
246,16.2,16.9,8.1
247,16.2,16.5,6.1
248,16.2,17.3,16.6
249,16.3,16.7,7.3
250,16.3,16.5,2.4
251,16.4,17.2,9.7
252,16.4,18.6,19.9
253,16.4,17.1,13.8
254,16.4,17.2,17.5
255,16.4,17.3,16.0
256,16.4,22.3,50.5
257,16.5,17.3,4.3
258,16.6,17.0,2.8
259,16.6,18.1,24.7
260,16.7,17.5,13.2
261,16.7,18.2,29.1
262,16.7,17.9,24.2
263,16.7,17.0,2.4
264,16.7,17.3,10.4
265,16.8,17.6,15.6
266,16.8,18.8,31.7
267,16.8,18.0,22.7
268,16.8,17.7,13.1
269,16.9,17.3,1.0
270,16.9,19.2,31.8
271,16.9,17.2,5.9
272,16.9,17.6,13.8
273,17.0,17.6,10.6
274,17.0,17.5,5.2
275,17.0,17.5,10.8
276,17.1,17.7,12.3
277,17.2,18.5,25.0
278,17.2,18.5,27.6
279,17.2,18.7,28.6
280,17.3,19.8,37.8
281,17.3,18.1,10.0
282,17.3,18.7,15.9
283,17.5,18.8,25.1
284,17.6,18.7,9.3
285,17.7,18.4,10.2
286,17.7,18.7,19.0
287,17.8,19.6,30.7
288,17.8,18.4,9.0
289,17.8,18.0,1.8
290,17.8,18.0,3.2
291,17.8,19.2,30.2
292,17.9,18.2,5.8
293,18.0,19.2,26.0
294,18.0,22.2,27.2
295,18.1,20.1,37.5
296,18.1,19.4,18.9
297,18.1,18.6,9.1
298,18.1,24.0,49.1
299,18.1,19.9,36.9
300,18.1,19.1,6.7
301,18.2,24.0,40.2
302,18.2,22.0,26.7
303,18.3,19.7,30.4
304,18.3,18.7,2.3
305,18.3,19.3,19.7
306,18.4,18.9,10.1
307,18.5,19.5,21.7
308,18.5,18.8,5.3
309,18.5,18.9,4.8
310,18.5,18.7,2.1
311,18.6,19.7,17.1
312,18.6,20.3,29.6
313,18.7,19.2,1.0
314,18.8,19.6,15.7
315,18.8,19.1,5.3
316,18.9,20.1,24.5
317,19.0,24.0,33.3
318,19.0,21.0,37.6
319,19.0,19.4,8.5
320,19.2,19.8,8.9
321,19.3,19.9,12.7
322,19.3,19.5,4.1
323,19.4,21.0,34.0
324,19.4,20.2,16.0
325,19.6,21.3,31.6
326,19.8,20.8,20.5
327,19.8,20.6,15.1
328,19.8,24.0,23.6
329,19.9,21.3,17.7
330,19.9,21.3,22.5
331,19.9,24.0,34.3
332,20.0,21.4,26.3
333,20.1,20.6,8.9
334,20.2,21.1,15.8
335,20.3,20.9,11.2
336,20.3,21.1,12.3
337,20.3,21.7,27.9
338,20.4,20.7,6.3
339,20.5,22.8,20.4
340,20.5,24.0,33.1
341,20.6,21.7,19.7
342,20.7,20.9,3.5
343,20.7,21.2,7.3
344,20.7,21.8,22.4
345,20.7,24.0,33.4
346,20.7,21.9,3.4
347,20.7,22.1,21.5
348,20.8,22.2,15.5
349,20.8,24.0,44.9
350,20.8,21.5,13.3
351,20.8,22.2,30.2
352,20.9,21.9,17.4
353,21.1,21.5,1.0
354,21.1,22.1,19.7
355,21.1,23.3,36.3
356,21.2,21.4,2.6
357,21.4,21.9,7.3
358,21.4,22.5,21.7
359,21.4,24.0,20.3
360,21.4,22.4,11.5
361,21.5,22.7,21.5
362,21.6,22.3,14.7
363,21.7,22.6,19.2
364,21.7,23.6,29.9
365,21.8,22.4,10.4
366,21.8,23.1,28.3
367,21.9,23.6,36.4
368,21.9,22.3,3.7
369,21.9,22.9,13.6
370,21.9,22.8,18.8
371,22.0,22.6,9.6
372,22.1,23.0,15.0
373,22.1,22.5,7.7
374,22.2,23.7,32.9
375,22.4,23.4,20.3
376,22.5,23.2,6.2
377,22.6,24.0,22.7
378,22.6,24.0,25.7
379,22.6,23.3,9.2
380,22.7,23.8,18.3
381,22.7,24.0,19.4
382,22.8,24.0,16.4
383,22.8,24.0,18.2
384,22.8,24.0,23.4
385,22.9,24.0,22.8
386,23.0,23.8,10.6
387,23.0,23.4,5.7
388,23.0,23.7,10.1
389,23.0,24.0,22.0
390,23.0,23.5,8.7
391,23.0,24.0,17.7
392,23.0,23.2,3.1
393,23.0,24.0,17.8
394,23.0,24.0,6.9
395,23.0,24.0,19.9
396,23.0,23.7,8.0
397,23.0,23.8,10.3
398,23.0,23.6,11.6
399,23.0,24.0,12.2
400,23.0,24.0,15.6
