index,arrival_time,departure_time,required_energy
74,13.4,14.1,12.9
75,13.5,14.6,18.5
76,13.6,14.6,8.7
77,13.6,14.8,15.0
78,13.7,14.7,13.7
79,13.7,14.5,3.1
80,13.8,14.1,5.8
81,13.8,15.7,25.1
82,13.9,14.2,4.8
83,13.9,19.8,37.7
84,13.9,21.1,49.0
85,14.0,14.6,10.2
86,14.1,15.6,18.1
87,14.3,15.6,22.7
88,14.4,15.4,21.3
89,14.4,16.1,26.3
90,14.4,16.1,16.3
91,14.4,15.1,9.5
92,14.5,15.1,12.8
93,14.7,15.5,14.6
94,14.7,16.5,10.1
95,14.7,15.3,4.4
96,14.7,15.9,19.4
97,14.8,15.7,13.8
98,14.9,15.2,1.0
99,15.0,15.7,10.2
100,15.2,16.1,13.7
101,15.2,16.0,4.6
102,15.2,15.5,3.5
103,15.3,16.8,21.5
104,15.4,15.8,8.7
105,15.5,15.8,4.6
106,15.6,16.1,9.8
107,15.6,17.0,20.1
108,15.6,16.2,7.1
109,15.7,16.2,7.5
110,15.7,16.2,2.5
111,15.8,16.0,3.4
112,15.8,16.6,15.7
113,15.9,16.4,2.3
114,16.0,17.0,17.8
115,16.0,17.1,23.1
116,16.0,16.4,4.6
117,16.1,16.3,2.3
118,16.1,16.7,4.2
119,16.3,16.6,6.6
120,16.4,17.8,23.9
121,16.4,16.8,8.3
122,16.5,18.1,2.7
123,16.5,17.6,24.1
124,16.5,17.7,26.2
125,16.6,17.1,6.6
126,16.8,17.2,1.7
127,16.8,16.9,1.0
128,16.8,17.5,8.3
129,16.8,17.5,13.2
130,16.8,17.2,1.0
131,16.9,17.3,6.0
132,17.0,19.1,31.7
133,17.0,17.3,5.5
134,17.1,19.0,21.5
135,17.1,17.2,1.5
136,17.1,18.7,13.3
137,17.2,19.3,15.7
138,17.3,18.8,25.3
139,17.6,18.7,16.0
140,17.7,21.5,16.9
141,17.7,18.2,10.7
142,18.0,19.3,27.8
143,18.1,19.7,35.0
144,18.2,18.6,5.0
145,18.3,18.7,8.7
146,18.3,18.6,1.2
147,18.5,19.7,16.9
148,18.6,20.1,24.9
149,18.6,19.6,16.9
150,18.7,19.9,20.3
151,18.7,19.5,14.6
152,18.7,21.1,14.7
153,18.8,19.7,17.5
154,18.8,19.1,1.0
155,18.9,21.6,28.7
156,18.9,20.2,27.4
157,19.0,20.3,21.8
158,19.1,20.7,22.9
159,19.2,20.5,22.2
160,19.2,19.9,13.0
161,19.2,20.5,17.4
162,19.4,20.1,15.1
163,19.4,20.8,30.1
164,19.4,20.8,24.9
165,19.4,20.9,30.9
166,19.5,19.8,1.9
167,19.7,21.5,31.5
168,19.7,22.1,25.2
169,20.0,20.4,5.0
170,20.1,20.9,16.9
171,20.1,21.8,35.4
172,20.2,20.4,2.2
173,20.2,24.0,34.9
174,20.4,21.9,21.0
175,20.4,22.5,26.1
176,20.4,20.6,1.0
177,20.6,21.2,12.7
178,20.7,21.5,17.5
179,21.1,22.1,19.1
180,21.1,21.6,8.1
181,21.2,21.5,1.0
182,21.3,21.5,4.2
183,21.5,23.7,18.5
184,21.5,23.2,17.0
185,21.8,24.0,19.5
186,21.8,22.2,6.6
187,21.9,24.0,38.4
188,22.0,24.0,41.5
189,22.1,23.2,20.6
190,22.1,22.4,5.5
191,22.2,23.3,23.8
192,22.4,23.3,16.0
193,22.6,24.0,23.0
194,22.7,24.0,24.4
195,22.9,24.0,21.3
196,23.0,23.4,5.8
197,23.0,23.7,13.0
198,23.0,23.5,6.4
199,23.0,24.0,2.0
200,23.0,23.8,16.2
